id,latitude,longitude,price,review_count,rating,zip_code,city,alias,categories
szfKapW8cv2nfkcdZSBz-A,33.739963,-118.284133,$$,242,4.0,90731,San Pedro,think-cafe-san-pedro,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]"
DJosDH689QjpAA1czhsqYg,33.74015,-118.28027,$,142,4.0,90731,San Pedro,grinder-restaurants-san-pedro-san-pedro,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'beerbar', 'title': 'Beer Bar'}]"
P4qBeTu9X1N37vJ6JGNVLA,33.73942,-118.28517,$$,33,3.5,90731,San Pedro,kalaveras-san-pedro,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'mexican', 'title': 'Mexican'}]"
x3eq9Y24KE_QIrf8srReLg,33.7386295978881,-118.285945083328,$$,237,4.5,90731,San Pedro,nuda-juice-and-wellness-shop-san-pedro-2,"[{'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}, {'alias': 'acaibowls', 'title': 'Acai Bowls'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]"
qrZtaKXJITtCATKywoMPvQ,33.7341835,-118.2779328,$$,347,3.5,90731,San Pedro,crusty-crab-san-pedro-3,"[{'alias': 'seafoodmarkets', 'title': 'Seafood Markets'}, {'alias': 'seafood', 'title': 'Seafood'}]"
Arcjo6ZpuKYUee-xa1c_MQ,33.73377,-118.277587,$,11,2.5,90731,San Pedro,cafe-international-san-pedro,"[{'alias': 'seafood', 'title': 'Seafood'}]"
PnUbPSlJelkLJK6DAUlcvQ,33.73708,-118.28761,$,85,4.0,90731,San Pedro,tacos-jalisco-san-pedro-4,"[{'alias': 'mexican', 'title': 'Mexican'}]"
Qvegijr3CeeeNYDxdxZn1A,33.737333,-118.287613,$,107,3.0,90731,San Pedro,jolly-burrito-san-pedro-4,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]"
-G3AyLXk0WQyV6s9aG2H5w,33.733428,-118.277372,$$,1570,3.5,90731,San Pedro,san-pedro-fish-market-and-restaurant-san-pedro,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'seafoodmarkets', 'title': 'Seafood Markets'}, {'alias': 'karaoke', 'title': 'Karaoke'}]"
oz72MBfEPEWc28j1_RKUMQ,33.7389049,-118.2873133,$,129,3.5,90731,San Pedro,sacred-grounds-san-pedro,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'galleries', 'title': 'Art Galleries'}]"
1Z7IgPohpU22yg_yUAYbjw,33.7376004632812,-118.287819220963,$,16,3.5,90731,San Pedro,casa-garibay-san-pedro,"[{'alias': 'mexican', 'title': 'Mexican'}]"
WDfTd_2tRc4cgaipbfIcwg,33.7385583,-118.2875217,$,3,5.0,90731,San Pedro,deluxe-waffle-san-pedro-2,"[{'alias': 'waffles', 'title': 'Waffles'}]"
u8VpqjiDz8htHzaumjRxHA,33.7386924,-118.2874902,$$,149,4.5,90731,San Pedro,off-the-vine-san-pedro,"[{'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}]"
