,alias,categories,city,id,latitude,longitude,price,rating,review_count,zip_code
3996,tekila-los-angeles-2,"['bars', 'mexican', 'desserts']",Los Angeles,E-1cbKvH1nv9sKxrFIM1bg,34.14875,-118.43381000000001,2,4.0,603.0,91423
3997,tekila-los-angeles,"['bars', 'mexican']",Los Angeles,kr9RZATtNwJznY9TaMexUA,34.101795,-118.33239280000001,2,4.0,943.0,90028
3998,tejuinos-rivera-los-angeles,"['icecream', 'desserts']",Los Angeles,dAHmXrVo6Sj2nbsK0k-gIg,34.03731,-118.1937,1,3.5,4.0,90063
3999,tejuino-rivera-2-los-angeles,['icecream'],Los Angeles,io88-yGaaeDqGwmWnhXU7g,34.0223922729492,-118.166084289551,1,3.5,8.0,90022
4000,tejate-grill-los-angeles,['mexican'],Los Angeles,m0FLkcjudqTOly6oIcL4dA,34.048248291015604,-118.333969116211,1,2.5,2.0,90019
4001,tehran-restaurant-beverly-hills-2,"['persian', 'halal']",Beverly Hills,9fPOWsB4FnlwAKP1-VUSRA,34.0630824,-118.38388090000001,2,4.0,135.0,90211
4002,tegave-mexican-grill-valencia-2,['mexican'],Valencia,ej7nrgrxzDrNPZDqMhyQhA,34.41398,-118.55663999999999,1,3.0,4.0,91355
4003,teen-titan-tower-pizza-valencia,['pizza'],Valencia,Ehhfu1wmnZ1-_svXz3D8mA,34.4259023,-118.599822,2,3.5,7.0,91355
4004,tee-up-los-angeles,['lounges'],Los Angeles,fuOXppJCgsDKKyJM180NLw,34.052917,-118.256194,4,3.5,8.0,90071
4005,teds-place-harbor-city,"['breakfast_brunch', 'burgers', 'salad']",Harbor City,Q0fuK1xXgMX4_A6v0euCfA,33.812889500000004,-118.2983629,1,3.0,173.0,90710
4006,teds-burgers-carson,"['burgers', 'mexican', 'hotdogs']",Carson,AcHdmWdgkqVQHKgY2p0Z7Q,33.8275833129883,-118.27645874023399,1,4.0,181.0,90745
4007,teds-burger-3-los-angeles,['burgers'],Los Angeles,Rnq01GgYMLDAe8vGMwH1JA,34.0257949829102,-118.30054473876999,1,3.5,37.0,90018
4008,teddys-tacos-city-of-industry,['tacos'],City of Industry,HAvGWCbFpJ0YwtGrMsbQew,34.030796,-118.00906699999999,2,4.0,157.0,91746
4009,teddys-red-tacos-venice,"['tacos', 'foodtrucks']",Venice,Wz04vjjqGJM7aYXsuJVoyg,33.98723867,-118.4727617,1,4.0,151.0,90291
4010,teddys-red-tacos-los-angeles,"['foodtrucks', 'tacos']",Los Angeles,IAzVa3gaOGeIKttZqphD2g,33.9894829,-118.262014,1,4.0,692.0,90011
4011,teddys-cafe-los-angeles,"['diners', 'tradamerican']",Los Angeles,c8_qeSeaWuN7gq8ILUM-vw,34.02974701,-118.45014950000001,1,4.0,316.0,90064
4012,teddy-s-red-tacos-los-angeles-2,"['foodtrucks', 'tacos']",Los Angeles,xHuKx24Ho7vVWK600v1m3g,34.0665737048528,-118.249739639016,1,4.5,11.0,90012
4013,teclena-flores-lancaster,['mexican'],Lancaster,5wzzDORPtpbboUrXCuVJvg,34.69728189999999,-118.1451674,1,2.5,15.0,93534
4014,tech-hall-cafeteria-rosemead,"['mexican', 'cafes']",Rosemead,vRGEOGwO78zqRyaHBJ5v2Q,34.040452282635,-118.086648964741,1,3.5,3.0,91770
4015,tecate-mexican-seafood-la-puente,"['mexican', 'seafood']",La Puente,lxD3oIJHbplGPHYKowZMUA,34.03259,-117.95001,2,4.0,248.0,91744
4016,teazo-lounge-long-beach-2,"['bubbletea', 'gelato', 'juicebars']",Long Beach,RKCZuIJo31oaaZ9p_NA5uw,33.77424831,-118.1935112,1,4.5,121.0,90802
4017,teatro-martini-buena-park,"['dinnertheater', 'tradamerican']",Buena Park,1M5xxvZvgBszy8lcC_yRXA,33.85334,-117.99698000000001,3,4.5,413.0,90620
4018,teatop-city-of-industry-2,"['bubbletea', 'juicebars', 'desserts']",City of Industry,KqLc796QDVA4xrpSwgl9TA,33.99123,-117.92476,1,4.0,173.0,91748
4019,teapot-bakery-and-cafe-glendale,"['bakeries', 'desserts', 'cafes']",Glendale,V3ejQf515L1pNO1poFBDeA,34.1682676,-118.28507979999999,1,4.0,89.0,91201
4020,teapop-north-hollywood,"['galleries', 'coffee', 'bubbletea']",North Hollywood,0JMvGaeFD3be7ukF23e3qQ,34.16250853,-118.36995049999999,1,4.0,617.0,91601
4021,teamorrow-south-pasadena,"['taiwanese', 'bubbletea']",South Pasadena,OIjn5PM7f302EN9nXy1e8Q,34.1156051,-118.15693999999999,1,4.5,271.0,91030
4022,tealicious-diamond-bar,"['bubbletea', 'taiwanese']",Diamond Bar,726cg-zvrD9BeEXM_3suVA,34.00233,-117.81145,1,3.5,149.0,91765
4023,tea2o-baldwin-park,"['coffee', 'bubbletea']",Baldwin Park,sCtVFTfDUNSf6lKj2PcOqQ,34.08657,-117.95787,1,4.0,11.0,91706
4024,tea-station-temple-city,"['desserts', 'juicebars', 'bubbletea']",Temple City,_lXxzkW0ncWadS0d1CP3-Q,34.10637,-118.06105,2,2.5,412.0,91780
4025,tea-station-san-gabriel,"['desserts', 'juicebars', 'bubbletea']",San Gabriel,DULNRc9bg3tL48IVnUj7aQ,34.079390999999994,-118.102135,1,3.0,726.0,91776
4026,tea-station-gardena,"['desserts', 'juicebars', 'bubbletea']",Gardena,KRmOy_SQIeRGszhC0hYG4g,33.88867138,-118.30421770000001,1,3.0,789.0,90247
4027,tea-station-express-temple-city-2,"['bubbletea', 'desserts', 'juicebars']",Temple City,kL_qaboNk6gu1nEZLs9zQw,34.104063200000006,-118.0730429,1,3.5,98.0,91780
4028,tea-station-artesia,"['desserts', 'bubbletea', 'juicebars']",Artesia,6lvQGnK6ckaE8tdLq0GKVw,33.8583151,-118.08482520000001,1,3.0,771.0,90701
4029,tea-station-alhambra,"['bubbletea', 'desserts', 'juicebars']",Alhambra,RBTs8e2GHgfUhraghoUqKw,34.0922677211141,-118.132581722323,2,3.0,606.0,91801
4030,tea-spots-pasadena,"['coffee', 'shavedice', 'juicebars']",Pasadena,u-P19-liN975njJrghDJ3g,34.1461149,-118.12061990000001,1,4.0,565.0,91107
4031,tea-rush-diamond-bar,"['coffee', 'asianfusion']",Diamond Bar,hEElGSVhskPYCV_DG_5RjQ,33.975876304457195,-117.837550435748,1,4.0,259.0,91765
4032,tea-rose-garden-pasadena-2,"['tea', 'florists', 'venues']",Pasadena,ofw4trv073wFXdiJs_wBQQ,34.147071399999994,-118.1485992,2,3.5,369.0,91103
4033,tea-room-at-hwood-los-angeles,['tea'],Los Angeles,MvecUgFez1DW96yNGuUMqw,34.1024818,-118.3415851,2,2.5,4.0,90028
4034,tea-n-tea-northridge,"['coffee', 'bubbletea']",Northridge,X6VSU5NtnEUYXVjSdLu8og,34.2346226,-118.5535523,1,4.5,383.0,91324
4035,tea-n-me-los-angeles-3,"['coffee', 'bubbletea', 'juicebars']",Los Angeles,Hs0ik19dLbGNPl6AWjtdCQ,34.13906764,-118.21545959999999,1,4.5,226.0,90041
4036,tea-maximum-west-covina-5,"['creperies', 'bubbletea']",West Covina,sskenSQpYAO9Nx-oPSPYSA,34.087253999999994,-117.943895376788,1,4.0,31.0,91790
4037,tea-master-matcha-cafe-and-green-tea-shop-los-angeles,"['coffee', 'icecream', 'juicebars']",Los Angeles,bJVTVJYJL8Es0PzhBsHz8g,34.04718236,-118.2386398,1,5.0,1296.0,90012
4038,tea-lovers-coffee-and-juices-los-angeles-2,"['juicebars', 'coffee', 'tea']",Los Angeles,kF0ynGpXLuxATIoJ4e0W7g,33.791315999999995,-118.267179,1,5.0,12.0,90744
4039,tea-happy-los-angeles-3,"['coffee', 'juicebars', 'icecream']",Los Angeles,i0liLHyVTUrCrtRB6YqbNQ,34.258996,-118.50286399999999,1,4.5,54.0,91344
4040,tea-garden-cafe-diamond-bar,"['coffee', 'cafes']",Diamond Bar,2mzyO5iKqhNDPZnUxE2eZw,33.996688,-117.8138467,1,3.5,81.0,91765
4041,tea-elle-c-garden-cafe-santa-clarita-2,"['tea', 'sandwiches', 'wraps']",Santa Clarita,QlJfGuhnXU6PtGDUpgdXig,34.417770700000005,-118.5426121,2,3.5,464.0,91350
4042,tea-champ-hacienda-heights,"['bubbletea', 'coffee']",Hacienda Heights,y09ANobLhWcEAsRbQNy7gA,33.992195,-117.93330300000001,1,4.5,29.0,91745
4043,tea-brick-rowland-heights-3,"['bubbletea', 'tea', 'juicebars']",Rowland Heights,67w2aljrhWn_cayiwmyQ9A,33.9890516,-117.90545759999999,1,4.0,233.0,91748
4044,tea-brick-monterey-park,"['tea', 'bubbletea', 'juicebars']",Monterey Park,0HSn6IXxn27IpwBeUg-lpg,34.062740000000005,-118.12961000000001,1,4.0,1450.0,91754
4045,tea-box-cafe-lancaster-3,"['coffee', 'bubbletea', 'juicebars']",Lancaster,wkxPNPUKGu7e8dp6DD9mrQ,34.688379,-118.09733,1,4.0,143.0,93535
4046,tea-block-rowland-heights-3,"['coffee', 'bubbletea', 'juicebars']",Rowland Heights,w50plNV3tjgaLhX1lTTdpA,33.98963515,-117.9048983,1,4.0,230.0,91748
4047,tea-barrel-alhambra,"['tea', 'bubbletea', 'juicebars']",Alhambra,bX2cA37HRy2cAgcB0KbXgw,34.093235299999996,-118.1314379,1,4.0,380.0,91801
4048,tea-bar-rowland-heights-3,"['coffee', 'juicebars', 'taiwanese']",Rowland Heights,NSpOyRZamv5NBAS3XJ4_Xw,33.988343900000004,-117.90780840000001,1,3.5,489.0,91748
4049,tea-bar-azusa,"['taiwanese', 'cafes']",Azusa,o9k9x7Q9AnjwXA2T2tAuSw,34.1282993415744,-117.888243606836,1,3.5,129.0,91702
4050,te-amo-pizza-bell,"['pizza', 'hotdogs']",Bell,lnMxfF4u2UrDfw9dJE58wQ,33.97724,-118.18203500000001,1,4.5,358.0,90201
4051,tcw-tacos-churros-and-wings-santa-ana-3,"['foodtrucks', 'chicken_wings', 'tacos']",Santa Ana,nm8Or8G0HFq5blHyJiwYdw,33.74703483,-117.86566780000001,1,4.5,153.0,92701
4052,tcby-west-covina-fashion-plaza-west-covina,"['icecream', 'desserts']",West Covina,KYcJBMb8agaSA6AH9McWeg,34.070040000000006,-117.92786000000001,1,4.0,1.0,91790
4053,tcby-santa-monica-college-santa-monica,"['icecream', 'desserts']",Santa Monica,Qna9DW0May5HI0pfe_uXEw,34.018799,-118.47031100000001,1,4.0,4.0,90405
4054,tc-bakery-el-monte,"['bakeries', 'desserts', 'customcakes']",El Monte,NSOXS2xx5jrtBQiDEiKQMQ,34.07557218,-118.02127469999999,1,4.5,65.0,91732
4055,tbwa-chiat-day-corporate-cafeteria-chaya-playa-los-angeles,['cafeteria'],Los Angeles,X5OK1CBjg83U9JI_8gCiQg,33.98290253,-118.4151764,1,4.0,16.0,90066
4056,tbla-catering-and-cafe-los-angeles,"['newamerican', 'salad', 'wraps']",Los Angeles,Ff0tTFNnkJsOooPs7sutww,34.04184,-118.25141,2,4.5,184.0,90014
4057,tbilisi-and-yerevan-bakery-los-angeles,['bakeries'],Los Angeles,GNQ86wNxL6rHvL_eTrAv4A,34.0722,-118.36036999999999,1,3.0,7.0,90036
4058,tbc-thai-beam-cuisine-los-angeles-2,['thai'],Los Angeles,OaqnKW21WABBiUdmTbkTOw,34.08574,-118.17828,1,3.5,200.0,90032
4059,tbaar-cerritos,"['bubbletea', 'coffee', 'juicebars']",Cerritos,xwx9_Vs70F6ScvTxAn7-9w,33.861213209931606,-118.093399554491,2,4.5,62.0,90703
4060,tbaar-buena-park-3,"['bubbletea', 'juicebars', 'coffee']",Buena Park,9eeAjk_Pr8gP-BkXu3ezWQ,33.860009579879105,-117.99670294581101,1,4.5,143.0,90621
4061,taylors-steakhouse-los-angeles,['steak'],Los Angeles,4GBnXG__jDRwi9bYs7fnvw,34.05793,-118.3023,3,4.0,1120.0,90005
4062,taylors-steakhouse-la-canada-flintridge,"['lounges', 'steak']",La Canada Flintridge,RrSyfbjN88WsPliZOoqiRA,34.20374,-118.19805,3,3.5,547.0,91011
4063,taylors-cigar-lounge-long-beach,"['tobaccoshops', 'lounges']",Long Beach,Afr04nFcvtrQCmo8dNKbxA,33.795125,-118.10700600000001,2,4.0,99.0,90815
4064,taxco-fine-mexican-restaurant-rancho-palos-verdes,"['mexican', 'desserts', 'wine_bars']",Rancho Palos Verdes,tcNMYW9_h0Z06ll0axogVA,33.755229,-118.308843,2,3.5,189.0,90275
4065,tawanna-thai-los-angeles,['thai'],Los Angeles,gcICJ5FvoZxNdL8bJ1itXw,34.063241999999995,-118.3650324,2,3.0,350.0,90048
4066,tawakal-tandoori-los-angeles,"['pakistani', 'indpak', 'halal']",Los Angeles,OB6EgH0AJ4WFyYaI8U7Bqw,34.2192521,-118.6229479,2,4.0,76.0,91304
4067,tavous-kitchen-vernon,['mexican'],Vernon,bB9uelQhOEyQrH1EK0A--w,34.0033155,-118.24037140000002,1,4.5,3.0,90058
4068,tavos-tacos-la-verne-2,['tacos'],La Verne,ERvnMFr-sHVe9TMzioqUOA,34.098518604013904,-117.77507096529,1,4.5,67.0,91750
4069,taverna-tony-malibu-2,"['greek', 'mediterranean', 'tradamerican']",Malibu,c7wQ-WWhqQlK8-FIXmibxw,34.03632355,-118.6863861,3,4.0,788.0,90263
4070,tavern-on-main-el-segundo,"['tradamerican', 'sportsbars', 'pubs']",El Segundo,H6bijteMCcrwKeAT5IUAQA,33.91731,-118.41628999999999,2,4.0,301.0,90245
4071,tavern-on-brand-glendale-2,"['newamerican', 'pubs']",Glendale,ESg5CYqRos18KRnNguezdg,34.148509999999995,-118.25456000000001,2,4.0,717.0,91203
4072,tavern-los-angeles-2,"['newamerican', 'breakfast_brunch']",Los Angeles,R9J6w61WmtNNyEB_cQtwhA,34.053509999999996,-118.46333999999999,3,3.5,1164.0,90049
4073,tavern-101-grill-and-tap-house-agoura-hills-2,"['bars', 'tradamerican', 'bbq']",Agoura Hills,L2il9t-Hs93kG_iyZFzRFA,34.143044700000004,-118.74698559999999,2,4.0,442.0,91301
4074,taurinos-tacos-y-mariscos-gardena,"['mexican', 'seafood']",Gardena,Iic62blPkHqn-VQD9a6C1Q,33.88624420000001,-118.26836979999999,1,3.0,4.0,90248
4075,tattle-tale-room-culver-city,"['bars', 'karaoke']",Culver City,YcxM_18HlBhdmpguV6Gm8g,33.99495,-118.39577,1,4.0,205.0,90230
4076,tatsu-ramen-pasadena-5,['ramen'],Pasadena,IBy6z8mLglK73fB7RyDdjA,34.13994,-118.14781,2,4.5,215.0,91105
4077,tatsu-ramen-los-angeles-4,['ramen'],Los Angeles,E4W2T89vm4hmBwk39EoUuw,34.083710700000005,-118.34467590000001,2,4.0,3385.0,90046
4078,tatsu-ramen-los-angeles,['ramen'],Los Angeles,udINVeecZdXtmCgbBIZi7A,34.0389276051363,-118.442340393371,2,4.0,3142.0,90025
4079,tatianas-catering-truck-los-angeles,"['mexican', 'seafood', 'foodtrucks']",Los Angeles,AEFMdHWAArPmZl2GWPOqkQ,34.00189,-118.43226999999999,1,3.5,15.0,90066
4080,tatang-los-angeles,['filipino'],Los Angeles,uFfpT6C7YWa1VoeLH9imBA,34.17947146,-118.36680700000001,2,4.5,264.0,91606
4081,tastyblock-hawaiian-shave-ice-carson,"['shavedice', 'icecream', 'acaibowls']",Carson,GljcjsaaH1F9_ITuxqizrQ,33.818706,-118.28596599999999,1,4.5,248.0,90745
4082,tasty-wraps-and-sandwiches-los-angeles,"['newamerican', 'sandwiches', 'coffee']",Los Angeles,ApBHNojTu6wVpTVvScEA3g,34.10262,-118.33951,2,1.5,28.0,90028
4083,tasty-wok-cuisine-los-angeles-2,"['chinese', 'asianfusion']",Los Angeles,-usq2_zcOsi5-0sPKiFvng,34.043995,-118.45439099999999,1,3.5,149.0,90025
4084,tasty-thai-huntington-park,['thai'],Huntington Park,-z4-5PrUvtYF9m1k0mp8YQ,33.981764899999995,-118.2248716,1,4.0,90.0,90255
4085,tasty-thai-cafe-mission-hills,['thai'],Mission Hills,BnmRWqCwUo1jkJemTUdmYA,34.2571946914682,-118.46910053826201,1,4.0,196.0,91345
4086,tasty-tacos-and-more-granada-hills-2,"['foodstands', 'tacos', 'catering']",Granada Hills,mOMiaCDGv_a1kaGE3luSmg,34.26511,-118.5048,1,5.0,11.0,91344
4087,tasty-station-rowland-heights,['cantonese'],Rowland Heights,CcOycl34Phl47bDiS3LoRg,33.98832219,-117.88792859999998,2,3.0,183.0,91748
4088,tasty-siam-harbor-city-2,['thai'],Harbor City,P6tHo5vAPiGpgrlPgJVt5w,33.779869,-118.30894199999999,2,4.5,135.0,90710
4089,tasty-noodle-house-san-gabriel,"['chinese', 'noodles']",San Gabriel,idSQYdKESjj-8klv76O10w,34.10280005,-118.1119545,1,4.0,429.0,91776
4090,tasty-noodle-house-los-angeles-5,"['noodles', 'dimsum']",Los Angeles,OSqzQvVG_5RFB5EMLA9BXw,34.071974,-118.3656739,2,4.0,239.0,90048
4091,tasty-noodle-house-los-angeles-10,"['shanghainese', 'dimsum', 'noodles']",Los Angeles,h3rQpPzQ-wiAoctnMLSIUA,34.0389048,-118.44205249999999,2,3.5,208.0,90025
4092,tasty-noodle-house-lomita-5,"['shanghainese', 'noodles']",Lomita,ltCh0Swk4HwpelGAwJfiwg,33.789809999999996,-118.325111,2,3.5,375.0,90717
4093,tasty-noodle-house-hacienda-heights-2,"['chinese', 'noodles']",Hacienda Heights,8UzbgsvuSVNDIuJOcIaU2g,33.993373999999996,-117.93298100000001,1,3.5,123.0,91745
4094,tasty-noodle-house-chino-hills,['noodles'],Chino Hills,lEDGTw9tp8t1aAiAJRwfnA,34.009302000000005,-117.741091,2,3.5,206.0,91709
4095,tasty-noodle-house-cerritos,"['taiwanese', 'shanghainese', 'noodles']",Cerritos,WYk_D2ZY6ZVpPYjhsXnsmw,33.8572769610288,-118.092858418822,2,3.5,497.0,90703
4096,tasty-kitchen-gardena,['chinese'],Gardena,n8jPC7ulMpoAcm1hRL0o5A,33.872141,-118.296769,2,3.5,264.0,90248
4097,tasty-grill-los-angeles,"['korean', 'asianfusion']",Los Angeles,vhtr27Dxcau8JJ2kSgMJnA,34.06876,-118.30948000000001,2,4.5,235.0,90020
4098,tasty-goody-west-covina,"['chinese', 'hotdogs']",West Covina,3toc59PZHTBLSWTpof41Tg,34.076972999999995,-117.90793490000001,1,3.5,247.0,91791
4099,tasty-goody-long-beach,['chinese'],Long Beach,c9-bisLGl-htxMnQpoT3hg,33.79415,-118.18874,1,3.0,139.0,90806
4100,tasty-goody-la-verne,"['chinese', 'hotdogs']",La Verne,h6T8P0TChfwICU--UoQoKg,34.1173793213056,-117.775364265162,1,3.0,74.0,91750
4101,tasty-goody-chinese-fast-food-upland,"['chinese', 'hotdogs']",Upland,NTe8A7LES_WYtuEY4RJXTQ,34.106057,-117.681729,1,3.0,142.0,91786
4102,tasty-goody-chinese-fast-food-norwalk,"['hotdogs', 'chinese']",Norwalk,vgW6-KiXWaG3fJQeJgRRXA,33.88703156,-118.0821152,1,3.5,39.0,90650
4103,tasty-goody-chinese-fast-food-cudahy,['chinese'],Cudahy,UIsZ4PaViTPntVnwYjiTRQ,33.962946200000005,-118.18652639999999,1,3.5,47.0,90201
4104,tasty-garden-rowland-heights-2,['chinese'],Rowland Heights,AmB3R7s2I2uxsjV7hNDHyw,33.991868200000006,-117.8896328,2,3.0,144.0,91748
4105,tasty-garden-monterey-park-3,"['chinese', 'tradamerican']",Monterey Park,5fZ3viHUll3n5JeH6hmmZA,34.06828,-118.13367,2,3.0,1085.0,91754
4106,tasty-food-to-go-long-beach,"['thai', 'laotian']",Long Beach,VX4NjPcMBJKhxGJVzyf56g,33.77922,-118.16716000000001,1,4.5,507.0,90804
4107,tasty-duck-san-gabriel,"['chinese', 'noodles', 'soup']",San Gabriel,rsYMHZc5zUeE9qni1yjTTQ,34.08135,-118.08469,2,3.5,254.0,91776
4108,tasty-donuts-rowland-heights,"['donuts', 'breakfast_brunch']",Rowland Heights,WNa_HK0Kl99lAL26poclQA,33.9763076,-117.9093011,1,4.5,28.0,91748
4109,tasty-donuts-and-cafe-west-hollywood,"['donuts', 'coffee', 'bagels']",West Hollywood,lH5_ACeOSEOKdVMWeHnZcw,34.091073,-118.367701,1,4.0,127.0,90046
4110,tasty-dining-san-gabriel,"['szechuan', 'hotpot']",San Gabriel,avDCOevz_AACOla8mGaq2w,34.079739000000004,-118.103835,2,3.5,212.0,91776
4111,tasty-dining-el-monte-2,"['chinese', 'breakfast_brunch', 'asianfusion']",El Monte,BDAS4lDWlwHe4t53LzRtbA,34.07925,-118.05487,3,3.0,17.0,91731
4112,tasty-delight-irwindale,"['chinese', 'juicebars', 'bubbletea']",Irwindale,FiQpBuZ2iNl8RZlYsCCy5g,34.1067851,-117.9326212,1,3.5,55.0,91706
4113,tasty-choice-san-gabriel,"['chinese', 'newamerican', 'soulfood']",San Gabriel,qmhfA5_aYaxzmao_FLaBUA,34.1014425,-118.0908551,2,3.5,360.0,91776
4114,tasty-choice-la-puente,"['burgers', 'hotdogs']",La Puente,DXvus_QqPQRHoBzY5pZEng,34.02731,-117.91703000000001,1,3.5,127.0,91744
4115,tasty-choice-city-industry,"['burgers', 'hotdogs', 'mexican']",City Industry,F2lC2HkwKjq3J-VjGFneZQ,34.0400886535645,-117.97671508789101,1,4.0,8.0,91744
4116,tasty-choice-2-south-el-monte,"['breakfast_brunch', 'burgers']",South El Monte,Qn-6afJorBx15kqGw6hreA,34.0429141425861,-118.032952888159,1,3.0,89.0,91733
4117,tasty-chicken-los-angeles,"['mediterranean', 'sandwiches', 'breakfast_brunch']",Los Angeles,gkpEJayO1Am3sPx8aB_RFA,34.15689787,-118.48419609999999,2,4.5,293.0,91436
4118,tasty-burger-north-hollywood,"['burgers', 'mideastern']",North Hollywood,TNsLYUayrXP4gadUXEeDww,34.194097,-118.406178,1,4.0,186.0,91605
4119,tasty-box-diamond-bar,"['hkcafe', 'cantonese']",Diamond Bar,7sWX7z1g5XHkqNOz-NdCvw,33.975772,-117.838054,1,4.5,195.0,91765
4120,tasty-bbq-kitchen-azusa-2,"['cantonese', 'asianfusion']",Azusa,EpTln9xgaBiLS2fPdGL7QQ,34.126329999999996,-117.88987,1,4.0,238.0,91702
4121,tastees-donut-la-verne,"['donuts', 'bagels']",La Verne,0vw3YSRGH0ukLUQ9Y2XfOg,34.118787,-117.775383,1,4.5,51.0,91750
4122,tastee-express-monrovia,['streetvendors'],Monrovia,HXziWfos40uwUY4031_J1Q,34.133652000000005,-117.98991399999998,1,4.5,3.0,91016
4123,tastee-bakeshop-west-covina,"['bakeries', 'filipino', 'desserts']",West Covina,u9TRsL6i8WTvbOJQ2ADbXg,34.02966645,-117.91443500000001,1,3.5,17.0,91792
4124,tastebuds-los-angeles-2,"['foodtrucks', 'comfortfood', 'burgers']",Los Angeles,BJdlK9qaIl8OvnI5JGfxVQ,34.0502395629883,-118.210830688477,1,4.0,5.0,90033
4125,tastea-rowland-heights-rowland-heights-3,"['coffee', 'juicebars', 'bubbletea']",Rowland Heights,wuJOtWNwqY8WuFgfaCH91A,33.9872397401534,-117.906424490406,1,4.0,1025.0,91748
4126,tastea-long-beach-7,"['bubbletea', 'juicebars', 'tea']",Long Beach,pyW6egfGv9FrsJb_fOidPQ,33.8298343,-118.145503,2,4.5,83.0,90808
4127,tastea-artesia-3,"['bubbletea', 'coffee', 'juicebars']",Artesia,B-rsH8OKByRTGtPU7x0f-w,33.8659,-118.08183000000001,1,4.5,159.0,90701
4128,tastea-alhambra-2,"['coffee', 'bubbletea', 'juicebars']",Alhambra,_ieBbcjwJoB_YjD7zFlBvA,34.09809,-118.12286,1,4.5,249.0,91801
4129,taste-wine-beer-kitchen-long-beach-2,"['newamerican', 'wine_bars']",Long Beach,8EQIGM28Y32yFf6YT9o39Q,33.7643051,-118.1509824,2,4.5,227.0,90803
4130,taste-tea-cafe-artesia,"['taiwanese', 'cafes', 'bubbletea']",Artesia,ohBxvrsJXIGDkely828c2g,33.85975553,-118.0718649,1,4.5,626.0,90701
4131,taste-on-melrose-west-hollywood-2,"['newamerican', 'breakfast_brunch', 'bars']",West Hollywood,B-JY4uOniEo9WHbz1i8mig,34.08257341,-118.3747982,2,4.0,2564.0,90069
4132,taste-of-the-nation-culver-city-2,"['bakeries', 'beer_and_wine']",Culver City,mzO_nTZaTo81mwcHN44KMA,34.026540000000004,-118.39276000000001,3,5.0,6.0,90232
4133,taste-of-tehran-los-angeles,"['persian', 'mideastern', 'halal']",Los Angeles,l2TpbvvizsNl-GBCRb8I1A,34.04764,-118.43542,2,4.5,863.0,90025
4134,taste-of-mexi-hacienda-heights,['mexican'],Hacienda Heights,bTfIUuPGlfNlJrzCqdtThw,34.01528829,-117.9744841,1,3.0,74.0,91745
4135,taste-of-india-sherman-oaks-sherman-oaks,"['indpak', 'vegan']",Sherman Oaks,7rio_T3BIJhmoOA3NiFasQ,34.148886,-118.4356902,2,4.0,414.0,91423
4136,taste-of-india-long-beach,['indpak'],Long Beach,dg_bvX9aKeCr1aPayWhB9A,33.80506,-118.18855,1,3.5,247.0,90806
4137,taste-of-india-huntington-park,['indpak'],Huntington Park,Uy0H_qq1NCpc9ULe5IdIPg,33.9877931616085,-118.213132023811,1,4.5,265.0,90255
4138,taste-of-china-rowland-heights,['chinese'],Rowland Heights,rhFFXbitvqYW_UCtao9Q1w,33.98841779999999,-117.90208340000001,1,3.5,8.0,91748
4139,taste-of-asia-la-verne,"['asianfusion', 'thai']",La Verne,p3poJ8hAkUCAfeRyO3k2EQ,34.1140165,-117.76653529999999,2,4.0,350.0,91750
4140,taste-at-the-palisades-pacific-palisades,['newamerican'],Pacific Palisades,NUlT44f2EaGn4gaKDeXCYw,34.045367999999996,-118.5517818,2,4.0,353.0,90272
4141,tashkent-produce-valley-village,"['grocery', 'russian', 'uzbek']",Valley Village,dc8FjTR92tgHm-cq8pPdYA,34.167861,-118.396156,2,4.0,76.0,91607
4142,tashiro-restaurants-rancho-palos-verdes,"['sushi', 'japanese']",Rancho Palos Verdes,FVh0Z_S0JsXZbfYJEgmHhA,33.754824,-118.308725,2,4.0,130.0,90275
4143,tarzana-bakery-tarzana,['bakeries'],Tarzana,lZjEVSWYTzC3SJRzUrCbsA,34.17293,-118.54772,1,4.0,85.0,91356
4144,tarzana-armenian-deli-tarzana,"['delis', 'sandwiches', 'armenian']",Tarzana,9Moa3FEhxqUeSCciQuLS1A,34.1697774,-118.5385403,1,4.5,192.0,91356
4145,tartine-sycamore-west-hollywood,"['bakeries', 'coffee', 'breakfast_brunch']",West Hollywood,XpXcEP7JRIQZpDDnsXy2gA,34.0875,-118.34311000000001,2,4.0,39.0,90038
4146,tartine-bianco-los-angeles,"['newamerican', 'bakeries']",Los Angeles,zKsadpqyUwu0li6h8WFqyw,34.034521102693404,-118.240379575406,2,3.5,179.0,90021
4147,tarte-tatin-bakery-beverly-hills,"['bakeries', 'coffee']",Beverly Hills,k8XWqtg7JVE52QIEZnOz7A,34.05981129999999,-118.39043670000001,2,4.5,224.0,90212
4148,tart-restaurant-los-angeles,"['newamerican', 'breakfast_brunch', 'cocktailbars']",Los Angeles,T1Bi3NRAmLGbmNg82NaKmQ,34.07363113,-118.36157759999999,2,3.5,1276.0,90036
4149,taron-bakery-north-hollywood,['bakeries'],North Hollywood,PvfoxWvYZ2fNuxgTsUU_cg,34.20146,-118.41448000000001,1,4.0,61.0,91605
4150,taron-bakery-los-angeles,"['bakeries', 'armenian']",Los Angeles,8YJiPiz7JBy_ynIO-F3u7A,34.1015,-118.29743,1,4.5,79.0,90027
4151,taron-bakery-glendale,['bakeries'],Glendale,bMvq6Wvo3UuGQ9X0C5dm_Q,34.1327799,-118.25246000000001,1,4.0,90.0,91209
