id,latitude,longitude,price,review_count,rating,zip_code,city,alias,category,med_agi,avg_agi,count
RoTdVh4JUEB-Z0iBvV--Rw,34.139197700000004,-117.9821549,1,793.0,2.5,91010,Duarte,sonic-drive-in-duarte,"['hotdogs', 'burgers', 'icecream']",68599,88441,68
P9HTcUr2oTwKnP7xIgOiPw,34.1394915,-117.9675717,1,29.0,5.0,91010,Duarte,lemon-drop-cookie-shop-duarte,['desserts'],68599,88441,68
OrKr2qUh-J_vMGFWTbml-A,34.13934326,-117.95300290000002,1,287.0,3.5,91010,Duarte,thai-city-restaurant-duarte,['thai'],68599,88441,68
OZSYKcqAlcA9N6YEXsp9kg,34.139133,-117.96605,1,65.0,2.5,91010,Duarte,dominos-pizza-duarte,['pizza'],68599,88441,68
NtfV2cypcysQ1tU6rNerbw,34.13888,-117.983945,1,42.0,3.5,91010,Duarte,hong-kong-express-duarte-2,['chinese'],68599,88441,68
NF8LfPfCjzbjXMsAwb-oaQ,34.140505,-117.9774,1,17.0,4.0,91010,Duarte,a-and-p-donuts-duarte,['bakeries'],68599,88441,68
N3AYCpTPCLRLYOiuhFBGMA,34.14063400000001,-117.978285,1,30.0,4.5,91010,Duarte,sweet-basil-pizza-and-chicken-duarte,"['pizza', 'chicken_wings', 'italian']",68599,88441,68
LDqjA426HLi-HrMVsgyMgg,34.13938579999999,-117.9465982,1,11.0,3.0,91010,Duarte,7-eleven-duarte-5,"['convenience', 'coffee']",68599,88441,68
KkY8-5ON2I9t1cFoHivrqg,34.13848196,-117.9822646,2,153.0,3.5,91010,Duarte,dickeys-barbecue-pit-duarte-4,"['tradamerican', 'bbq', 'southern']",68599,88441,68
JF9dxNGc74K6MrpoWfOzJw,34.14006,-117.957649,1,698.0,4.0,91010,Duarte,tacos-ensenada-duarte,['mexican'],68599,88441,68
IsdXYU-IBbwVMgIJ1_nBRw,34.13925598,-117.982804,1,140.0,3.0,91010,Duarte,dennys-duarte,"['breakfast_brunch', 'diners', 'tradamerican']",68599,88441,68
Icg_d_cFeIfonLFRFP24LA,34.1398621,-117.9680862,2,466.0,4.0,91010,Duarte,sushi-fire-duarte,"['sushi', 'japanese']",68599,88441,68
HUkhGssPAv-H5GIJTtKw-A,34.136346,-117.978252,2,849.0,3.0,91010,Duarte,the-old-spaghetti-factory-duarte,['italian'],68599,88441,68
GyR7YWrNvmDWYX9_leC8jg,34.1399883,-117.9729429,2,107.0,3.5,91010,Duarte,morralito-mexican-grill-duarte,"['mexican', 'sportsbars']",68599,88441,68
GB0j_kENtY0txKwOgRYirg,34.13909912,-117.9662857,1,26.0,4.0,91010,Duarte,le-donuts-duarte,"['breakfast_brunch', 'donuts', 'sandwiches']",68599,88441,68
G9QPTmlnDUlc2K0V8VnyJA,34.140046000000005,-117.96465,2,155.0,4.5,91010,Duarte,sweet-nothings-cake-shop-duarte,"['cupcakes', 'bakeries', 'customcakes']",68599,88441,68
FqBeHIU6oRE6HCmpo7wKWA,34.13175253,-117.9774229,1,20.0,4.5,91010,Duarte,vjs-burgers-duarte,"['breakfast_brunch', 'burgers', 'sandwiches']",68599,88441,68
FOJ4nTx6flRBQgBz4vjdYQ,34.140625,-117.9460373,2,1.0,4.0,91010,Duarte,rancho-duarte-golf-course-restaurants-duarte,['restaurants'],68599,88441,68
EvRLvygi7DziqHgOIRdP2w,34.140506,-117.977176,1,205.0,3.5,91010,Duarte,el-salvadoreño-duarte-2,['salvadoran'],68599,88441,68
E_mGQQAFoXXzeZxXpVEHLg,34.1399349,-117.9564693,1,10.0,3.0,91010,Duarte,homemade-donut-duarte,['bakeries'],68599,88441,68
DOszGvOkXFHPbvP5YP_4xg,34.13407101,-117.9839212,1,27.0,2.0,91010,Duarte,mcdonalds-duarte,"['hotdogs', 'burgers', 'coffee']",68599,88441,68
CVgEnI_jUNt66Ajo2x1Dcg,34.13913168,-117.975403,2,420.0,4.0,91010,Duarte,janets-mediterranean-cuisine-duarte,"['mideastern', 'greek', 'mediterranean']",68599,88441,68
A9fsVr4XjbPiIbITUkTuiQ,34.132586,-117.98571,1,25.0,2.0,91010,Duarte,subway-restaurants-duarte-2,['sandwiches'],68599,88441,68
9h0PPCNRnzqChhuEi1_bwQ,34.13915,-117.97518,1,161.0,4.5,91010,Duarte,las-palmas-mexican-food-duarte-3,['mexican'],68599,88441,68
8pIrCzAg7Xj8v-ty6EGwPg,34.139518,-117.964945,1,90.0,3.5,91010,Duarte,route-66-roadhouse-and-tavern-duarte,"['divebars', 'tradamerican']",68599,88441,68
7q9rLnamlI4KZCAh0_yUkg,34.14006,-117.957649,1,3.0,2.5,91010,Duarte,serranos-mexican-kitchen-duarte,['mexican'],68599,88441,68
7oibypFlrW6E-8NweAf7aQ,34.12951822,-117.971164,1,19.0,3.0,91010,Duarte,starbucks-duarte-3,['coffee'],68599,88441,68
7mKi6tVaeMZmGHyprBVnBg,34.1330851,-117.9856758,2,133.0,4.0,91010,Duarte,bbq-indian-cuisine-duarte,['indpak'],68599,88441,68
75Ix1oKl1VUzEssvdp6W1Q,34.13915253,-117.9750748,1,16.0,3.0,91010,Duarte,sandys-bakery-duarte,['bakeries'],68599,88441,68
6bi5KB0rFtH4ryR_h1gEpw,34.1395651,-117.9519649,2,2.0,2.5,91010,Duarte,duarte-elks-lodge-1427-duarte,"['venues', 'lounges', 'nonprofit']",68599,88441,68
6F3pHIvV1nRXhMVOKtvcIg,34.14052867,-117.9769287,2,39.0,4.0,91010,Duarte,la-michoacana-superior-duarte,['icecream'],68599,88441,68
5wSu3fNt9U6g96T4GmxxLQ,34.140491,-117.956544,1,20.0,3.5,91010,Duarte,subway-restaurants-duarte-3,['sandwiches'],68599,88441,68
5IYt0vdFkRCxDSqTDe-j7g,34.13303,-117.98455,2,119.0,3.0,91010,Duarte,ihop-duarte-2,"['breakfast_brunch', 'tradamerican', 'burgers']",68599,88441,68
44fsY5nq3FH70fqrfN2d9Q,34.131865999999995,-117.9771002,1,29.0,4.0,91010,Duarte,don-reyes-mexican-restaurant-duarte,['mexican'],68599,88441,68
3RHSJzY9HHdyv-SPQquMJA,34.137256,-117.985726,1,15.0,2.0,91010,Duarte,7-eleven-duarte-4,"['convenience', 'coffee']",68599,88441,68
1zHk69PVFxwB2LEYCTfByQ,34.13871,-117.98333999999998,2,110.0,4.5,91010,Duarte,grano-italian-restaurant-and-wine-bar-duarte-2,"['italian', 'wine_bars', 'pizza']",68599,88441,68
1q91yvW7bT2kPfwDbhpnKQ,34.140503499999994,-117.9564808,1,134.0,3.5,91010,Duarte,duarte-pizza-duarte,['pizza'],68599,88441,68
zVLouu5V4MPBTIhmNHgV2g,34.10072,-117.77046,2,109.0,3.5,91750,La Verne,aoki-japanese-restaurant-la-verne,"['japanese', 'sushi']",83743,107628,92
zOagX8dAeZRsyOpB34DStA,34.1009399,-117.7699675,1,217.0,4.0,91750,La Verne,robertas-village-inn-la-verne,"['breakfast_brunch', 'tradamerican', 'cafes']",83743,107628,92
yi8HXy53awwa4JvzgdR0Vw,34.109629,-117.753043,1,66.0,3.0,91750,La Verne,waba-grill-la-verne,"['hotdogs', 'asianfusion']",83743,107628,92
xj7SMSgRV__51KapvH8P3A,34.1172187,-117.7761212,2,306.0,4.0,91750,La Verne,red-devil-pizza-la-verne,"['italian', 'pizza']",83743,107628,92
wE7EQnystYPpkJmWqHRiow,34.1117257,-117.75962659999998,1,83.0,2.5,91750,La Verne,panda-express-la-verne,"['hotdogs', 'chinese']",83743,107628,92
w7_MA6Eb9318p5cinuFtVA,34.12135183,-117.7886509,2,486.0,4.0,91750,La Verne,mr-ds-diner-la-verne,"['tradamerican', 'burgers', 'diners']",83743,107628,92
vXlJ784vVApAj0z7MkSSOw,34.11897819,-117.7803464,2,45.0,4.5,91750,La Verne,lordsburg-cigar-lounge-la-verne,"['tobaccoshops', 'lounges']",83743,107628,92
vVrgDcg1iLLLDfrRC_N4OA,34.11314655,-117.7656111,1,128.0,3.5,91750,La Verne,in-n-out-burger-la-verne,"['hotdogs', 'burgers']",83743,107628,92
v5704bwMAs6Tp5tUB3ASIA,34.117335700000005,-117.7764463,1,203.0,4.5,91750,La Verne,flying-rice-asian-kitchen-la-verne-2,"['asianfusion', 'korean', 'newamerican']",83743,107628,92
suwYQoPnWbRNNSzTkhWKmw,34.113041100000004,-117.7635824,2,553.0,3.5,91750,La Verne,shogun-restaurant-la-verne,['japanese'],83743,107628,92
sfUDuEt6SEmcuqwskQSNmA,34.14776611,-117.7520523,1,2.0,3.0,91750,La Verne,papalitos-tacos-la-verne,"['streetvendors', 'catering', 'mexican']",83743,107628,92
sK17O2BBY35dCndPDHbFQQ,34.11524223,-117.7751564,2,1159.0,4.5,91750,La Verne,wähfles-la-verne-2,"['coffee', 'sandwiches', 'breakfast_brunch']",83743,107628,92
qvVaL0768yxoIf2N4dE7XA,34.101749,-117.770001,2,476.0,3.5,91750,La Verne,chases-la-verne-la-verne,"['bars', 'newamerican']",83743,107628,92
qGnn4wsK0OQhYDUjV5ZcOA,34.1012481,-117.770076,2,345.0,3.5,91750,La Verne,lordsburg-taphouse-and-grill-la-verne,"['tradamerican', 'salad', 'bbq']",83743,107628,92
pR1_9w4vbQEUmWLSYnrRaw,34.118913,-117.77581399999998,2,187.0,3.5,91750,La Verne,mi-ranchito-restaurant-and-cantina-la-verne,['mexican'],83743,107628,92
pNa_I4EUT1yGUYmFHNof1A,34.1014604,-117.7700999,1,185.0,4.5,91750,La Verne,miss-donuts-and-bagels-la-verne-3,"['donuts', 'bagels', 'breakfast_brunch']",83743,107628,92
pHJYvG53-RR0hegdez_QqA,34.10123302,-117.7694221,2,276.0,3.5,91750,La Verne,fourth-street-mill-la-verne,"['wine_bars', 'gastropubs']",83743,107628,92
p3poJ8hAkUCAfeRyO3k2EQ,34.1140165,-117.7665353,2,350.0,4.0,91750,La Verne,taste-of-asia-la-verne,"['asianfusion', 'thai']",83743,107628,92
oDAFuFSlG-ybvu5Gi9aYqQ,34.11016,-117.75317,2,249.0,4.5,91750,La Verne,shota-sushi-and-grill-la-verne-2,"['sushi', 'izakaya']",83743,107628,92
nmZTsshdR8CswfLUqdjmrw,34.11138916,-117.7604523,1,134.0,2.0,91750,La Verne,el-pollo-loco-la-verne-2,"['hotdogs', 'mexican']",83743,107628,92
mIVCeFLFfqKcbgiOt1o6ew,34.113178000000005,-117.766999,2,135.0,3.5,91750,La Verne,fukuya-sushi-la-verne,"['sushi', 'japanese']",83743,107628,92
lVQEWgt9mEYlCWSIIwFxmQ,34.1011086,-117.7696686,2,567.0,4.0,91750,La Verne,warehouse-pizza-la-verne,['pizza'],83743,107628,92
kx1lexq1qVGfQjvq14smww,34.11082833,-117.75875,2,235.0,3.5,91750,La Verne,the-broken-yolk-cafe-la-verne,['breakfast_brunch'],83743,107628,92
kjJ89NEtQnBm_67EI5Hysg,34.1136644,-117.7654713,1,316.0,4.0,91750,La Verne,the-bowl-la-verne,"['vegan', 'juicebars', 'gluten_free']",83743,107628,92
kPAA-qXScE1LivUEan2NLQ,34.10981976,-117.7538872,1,136.0,3.5,91750,La Verne,lilys-tacos-la-verne-2,['mexican'],83743,107628,92
jKQXc0cdB02gPoA7aBB91A,34.1134369,-117.7661137,2,88.0,4.5,91750,La Verne,nothing-bundt-cakes-la-verne,"['desserts', 'cupcakes', 'bakeries']",83743,107628,92
hQNVfprT8pQl_fqvT5NP6w,34.11698,-117.77723,1,50.0,2.5,91750,La Verne,del-taco-la-verne,"['mexican', 'hotdogs']",83743,107628,92
h6T8P0TChfwICU--UoQoKg,34.11737932,-117.7753643,1,74.0,3.0,91750,La Verne,tasty-goody-la-verne,"['chinese', 'hotdogs']",83743,107628,92
fV_jY4-H8tLWOL42S-8MYg,34.113375,-117.764013,1,26.0,3.5,91750,La Verne,subway-restaurants-la-verne,['sandwiches'],83743,107628,92
fRCnq1lmKtnvuDwkvkbHiA,34.11326500000001,-117.763915,2,79.0,3.5,91750,La Verne,starbucks-la-verne-5,['coffee'],83743,107628,92
eASgBYMyH9SQT3MU-sIIMQ,34.1160083,-117.7738379,2,175.0,3.5,91750,La Verne,pizzan-stuff-la-verne,"['pizza', 'italian', 'sandwiches']",83743,107628,92
d2QtehrA0PSZdNGAKpgzXQ,34.100345000000004,-117.770107,1,123.0,3.5,91750,La Verne,grannys-yogurt-la-verne,"['icecream', 'bubbletea', 'juicebars']",83743,107628,92
canj09PWFNtMVIH2QypeDQ,34.11124,-117.75988999999998,1,143.0,3.5,91750,La Verne,blaze-fast-fired-pizza-la-verne,"['salad', 'hotdogs', 'pizza']",83743,107628,92
c2msXjwXzXKpai0x8i7Fsw,34.11911,-117.78062,2,107.0,3.0,91750,La Verne,ihop-la-verne,"['breakfast_brunch', 'tradamerican', 'burgers']",83743,107628,92
boLoyNYgUSM6vW5qJSJBIw,34.0949614,-117.7719638,1,82.0,4.0,91750,La Verne,genes-grinders-la-verne,"['hotdogs', 'tradamerican', 'sandwiches']",83743,107628,92
beCDCh9Ehlr4SUz-b07QqQ,34.112252000000005,-117.760235,2,100.0,2.5,91750,La Verne,wingstop-la-verne,['chicken_wings'],83743,107628,92
b2Tb7RraFThew8pesFCBXQ,34.1123503,-117.7628682,1,128.0,3.0,91750,La Verne,rubios-coastal-grill-la-verne,"['mexican', 'seafood', 'salad']",83743,107628,92
aicBUe-bJHLfon9U3tb2XA,34.1007656,-117.7706498,1,37.0,4.0,91750,La Verne,bowl-house-la-verne,['asianfusion'],83743,107628,92
_E1WQLerqPojoRuSj9OSRw,34.112576000000004,-117.766073,2,42.0,3.0,91750,La Verne,stater-bros-markets-la-verne-3,"['grocery', 'delis', 'butcher']",83743,107628,92
ZH_psZFpAPT6yw_YDoFHsw,34.1002373,-117.7697393,2,340.0,3.5,91750,La Verne,allegro-la-verne-la-verne,['italian'],83743,107628,92
YojeOp3BZIdw1pr0kIs6ow,34.099990000000005,-117.77002,1,198.0,4.5,91750,La Verne,cactus-coffee-la-verne,['coffee'],83743,107628,92
YlOw136n_fLBK-_q7-dZJA,34.11513117,-117.7663122,2,132.0,4.5,91750,La Verne,next-republic-la-verne,"['newamerican', 'chicken_wings', 'bbq']",83743,107628,92
XRAXW9QpNruJbJAli-39zQ,34.112016600000004,-117.763134,2,93.0,3.5,91750,La Verne,jersey-mikes-subs-la-verne,"['sandwiches', 'hotdogs', 'delis']",83743,107628,92
WFVR8_Xpkb-CC0mRfpUVew,34.11382594,-117.7653117,1,259.0,3.5,91750,La Verne,sals-pizza-and-bagelry-la-verne-2,"['bagels', 'pizza', 'italian']",83743,107628,92
UbmLYaH95Q7JeztphxJAhg,34.119233,-117.781235,2,131.0,3.0,91750,La Verne,starbucks-la-verne-4,['coffee'],83743,107628,92
UVDhQcKgsho51E105qqelA,34.114996999999995,-117.774951,1,24.0,4.0,91750,La Verne,baskin-robbins-la-verne-2,"['icecream', 'desserts', 'customcakes']",83743,107628,92
UEQXN65kyl30wEmrxbIo9Q,34.1173309,-117.7764305,1,160.0,4.5,91750,La Verne,ding-tea-la-verne-la-verne,"['coffee', 'bubbletea', 'juicebars']",83743,107628,92
Sqm4t5kTPBkd_2M9U12rtw,34.1119172,-117.76021029999998,2,145.0,4.0,91750,La Verne,wabi-sabi-la-verne,"['sushi', 'teppanyaki']",83743,107628,92
Sn7boq2R3Ooe3SUdSw3zCA,34.09644699,-117.7692871,2,289.0,3.5,91750,La Verne,el-merendero-la-verne,['mexican'],83743,107628,92
SXkcQPfX_Ql_qGJh3UOkZw,34.118833,-117.779702,1,78.0,3.5,91750,La Verne,togo-s-sandwiches-la-verne,"['sandwiches', 'delis', 'hotdogs']",83743,107628,92
S4Jik5tV_Cd57AQ3FWqkoQ,34.111404799999995,-117.7586818,1,107.0,4.0,91750,La Verne,pho-hanoi-vietnamese-restaurant-la-verne-2,['vietnamese'],83743,107628,92
S0bhC0K_D2kYyCvq0GHGjw,34.1136422,-117.76541170000002,1,74.0,3.5,91750,La Verne,sergios-mexican-restaurant-la-verne,"['mexican', 'desserts', 'seafood']",83743,107628,92
R32s3ZHSLQSUThALVgAEig,34.10891724,-117.7610016,4,19.0,4.0,91750,La Verne,modern-mayhem-sweets-la-verne,['desserts'],83743,107628,92
QVm0-BKLaDtnC0RQsthJSg,34.113703,-117.764793,1,70.0,3.5,91750,La Verne,yogurtland-la-verne-la-verne,['icecream'],83743,107628,92
QOmwYk94W5AoxoWaAxp3vg,34.10082016,-117.770192,2,453.0,3.5,91750,La Verne,house-of-wings-sportsbar-la-verne,"['sportsbars', 'chicken_wings']",83743,107628,92
OREUhV_4RPWjUgYx8ccTFw,34.1144324,-117.7690609,2,192.0,2.5,91750,La Verne,chilis-la-verne,"['tradamerican', 'bars', 'tex-mex']",83743,107628,92
NEvQmQX2__ri8D1VKzrmfA,34.111011,-117.760215,1,126.0,3.5,91750,La Verne,l-and-l-hawaiian-barbecue-la-verne-2,"['hawaiian', 'bbq']",83743,107628,92
MdWP6-5aMY81Q-ky0_BHIA,34.11914261,-117.7837881,1,43.0,2.5,91750,La Verne,jack-in-the-box-la-verne,"['hotdogs', 'breakfast_brunch', 'burgers']",83743,107628,92
MSVqEsgDAJG_HvsG_gGNoQ,34.11874,-117.77968,2,153.0,4.5,91750,La Verne,show-ramen-la-verne,['ramen'],83743,107628,92
Liy2V5TissVcWFt9-45AKg,34.099990000000005,-117.76946,2,77.0,5.0,91750,La Verne,third-street-wine-shop-la-verne,"['wine_bars', 'winetastingroom', 'gourmet']",83743,107628,92
LYQUpkOPBgwmlHhtqzz71Q,34.1153898,-117.7680122,1,86.0,3.5,91750,La Verne,la-verne-pizza-co-la-verne,['pizza'],83743,107628,92
KmtqGTaAgXMGAaQellDm8Q,34.11257982,-117.7603332,2,474.0,4.5,91750,La Verne,the-corner-butcher-shop-la-verne,"['bbq', 'butcher', 'steak']",83743,107628,92
K8fLmMixUEnxDp5UYHyPdw,34.11671956,-117.7763559,1,46.0,2.0,91750,La Verne,carls-jr-la-verne,"['hotdogs', 'burgers']",83743,107628,92
JqRpSVyO9mpu6Eu3Kidm5w,34.1159625,-117.77369579999998,2,140.0,4.0,91750,La Verne,siamese-restaurant-la-verne,"['thai', 'seafood']",83743,107628,92
JSWAxgAj0rzPBAPMAJOa4A,34.114386,-117.764912,2,142.0,4.0,91750,La Verne,poke-poki-la-verne-3,"['poke', 'hawaiian']",83743,107628,92
IqfU0dZM7BxIAlgtKvmlNw,34.1108,-117.76172,1,104.0,4.5,91750,La Verne,sol-flower-la-verne,"['coffee', 'bubbletea', 'desserts']",83743,107628,92
GvOlLipcJUalh4xq3A4eAA,34.1147781,-117.7748386,1,47.0,4.0,91750,La Verne,flame-broiler-la-verne-2,"['hotdogs', 'korean']",83743,107628,92
GdA1wvCnHWRSRy_GCs26Qg,34.112794,-117.762017,1,145.0,2.5,91750,La Verne,mcdonalds-la-verne-2,"['coffee', 'burgers', 'hotdogs']",83743,107628,92
GRgew9nwuT1C9OCjLYMV7A,34.11010458,-117.7580497,1,9.0,3.0,91750,La Verne,7-eleven-la-verne,"['convenience', 'coffee']",83743,107628,92
GPGpY4wDYWta_2aBnJlnsA,34.1158625,-117.77291509999998,1,297.0,4.0,91750,La Verne,the-habit-burger-grill-la-verne,"['burgers', 'sandwiches', 'salad']",83743,107628,92
G8AYpJ2Ptazdyxat5d49VA,34.111525,-117.7585297,2,575.0,4.0,91750,La Verne,cafe-x2o-la-verne-la-verne,"['mediterranean', 'hookah_bars', 'lebanese']",83743,107628,92
FDv59wY804wD9FQgIGYv5w,34.1108,-117.76172,1,119.0,3.0,91750,La Verne,jimmy-johns-la-verne-5,"['delis', 'sandwiches', 'hotdogs']",83743,107628,92
EiC1PQskbseSUSHdl1_i-w,34.11842038,-117.778236,1,57.0,2.5,91750,La Verne,albertos-mexican-food-la-verne,['mexican'],83743,107628,92
ERvnMFr-sHVe9TMzioqUOA,34.0985186,-117.775071,1,67.0,4.5,91750,La Verne,tavos-tacos-la-verne-2,['tacos'],83743,107628,92
EPCP_qR1eJRby825bZvuWw,34.10120122,-117.7706023,2,180.0,4.0,91750,La Verne,spooners-la-verne-2,"['korean', 'ramen', 'chicken_wings']",83743,107628,92
ECsyJdeJX4zIvLqtp0KA5A,34.10072,-117.76975,2,142.0,4.5,91750,La Verne,cafe-wang-chinese-fusion-and-bar-la-verne-5,"['chinese', 'asianfusion', 'soup']",83743,107628,92
CArPPLQ-wr0r-RfXT4FM6g,34.119236,-117.781236,1,22.0,3.0,91750,La Verne,starbucks-la-verne-6,['coffee'],83743,107628,92
Afzo0oGq9t1PSOMGyKswqA,34.112627,-117.766479,2,318.0,4.0,91750,La Verne,pasta-cucina-rustica-la-verne,['italian'],83743,107628,92
9X3eTwAtZCbxNeCQppr5NQ,34.112643,-117.76655900000002,1,30.0,3.0,91750,La Verne,little-caesars-pizza-la-verne,['pizza'],83743,107628,92
7WcQAKGMRgcHQufJdjq78A,34.11205097,-117.7622467,1,190.0,2.5,91750,La Verne,chipotle-mexican-grill-la-verne,"['hotdogs', 'mexican']",83743,107628,92
7OZGlbK-3CWoo_lSPX2VIQ,34.11798,-117.78026,2,468.0,4.0,91750,La Verne,the-grill-house-la-verne,"['mediterranean', 'lounges']",83743,107628,92
7-XqSMjbiGzdPtDoWfO7sQ,34.11018224,-117.7599902,1,98.0,4.0,91750,La Verne,new-china-mongolian-bbq-la-verne-3,"['mongolian', 'chinese', 'bbq']",83743,107628,92
6AMgKUoHc_wnSwmEu4HqxQ,34.100770000000004,-117.77037,2,272.0,4.5,91750,La Verne,argo-mediterranean-grille-la-verne,"['mediterranean', 'mideastern', 'greek']",83743,107628,92
4P97t_NEJBIDbrul5RyMog,34.11243968,-117.7612549,2,246.0,2.5,91750,La Verne,panera-bread-la-verne-2,"['sandwiches', 'salad', 'soup']",83743,107628,92
3W5QjiFwR2wlk4NQGzTm8w,34.11236307,-117.7634986,1,36.0,2.0,91750,La Verne,pizza-hut-la-verne,"['pizza', 'italian', 'chicken_wings']",83743,107628,92
2WNFNz-1sIX8zmXrMNUVvg,34.1139105,-117.76618,1,125.0,4.0,91750,La Verne,pizza-barn-la-verne,"['pizza', 'italian', 'sandwiches']",83743,107628,92
1sOyyOLxbkWqJufTBHb8zg,34.09985984,-117.7703118,2,967.0,4.0,91750,La Verne,pappas-artisanal-la-verne-3,"['newamerican', 'breakfast_brunch', 'pizza']",83743,107628,92
1ppJ1Wo54wbtTSuCuO_lig,34.11193,-117.76212,2,183.0,4.5,91750,La Verne,tho-one-thai-eatery-la-verne-3,['thai'],83743,107628,92
10KORIbt5dGd6XP7q-ursw,34.090192,-117.784502,1,235.0,3.0,91750,La Verne,norms-hangar-coffee-shop-la-verne,"['coffee', 'breakfast_brunch']",83743,107628,92
0vw3YSRGH0ukLUQ9Y2XfOg,34.118787,-117.775383,1,51.0,4.5,91750,La Verne,tastees-donut-la-verne,"['donuts', 'bagels']",83743,107628,92
-2NHPq0MhC03_-ja3Lfxtw,34.11348,-117.766837,2,146.0,3.0,91750,La Verne,the-tenderloin-restaurant-la-verne,['steak'],83743,107628,92
#NAME?,34.10902,-117.75131,2,444.0,3.5,91750,La Verne,la-paloma-restaurant-la-verne,['mexican'],83743,107628,92
zVKoNS-z7sVA-h85Tt1xgA,34.174043,-118.317148,2,392.0,4.0,91502,Burbank,centanni-trattoria-burbank,['italian'],41784,58838,149
zRmooay2vhAqURHqpPSQ4Q,34.1813625,-118.3091447,2,372.0,4.0,91502,Burbank,the-great-grill-burbank-2,"['diners', 'breakfast_brunch', 'burgers']",41784,58838,149
z6fc7VCyIMnPrXv-bHijBQ,34.1853232,-118.31517209999998,1,4.0,3.0,91502,Burbank,barnes-and-noble-cafe-burbank-2,"['coffee', 'cafes']",41784,58838,149
yRBmpuwEvwwhqT1dBiVIog,34.178953,-118.309509,2,1300.0,3.0,91502,Burbank,bjs-restaurant-and-brewhouse-burbank,"['breweries', 'newamerican']",41784,58838,149
wZtR7iP3Ce8-8hmTQAnnJw,34.1775703,-118.3186417,1,26.0,4.0,91502,Burbank,kims-donuts-and-coffee-burbank,"['coffee', 'donuts']",41784,58838,149
wLkq5xCQuw_acE0EvBYWAA,34.178417200000005,-118.305797,4,72.0,3.5,91502,Burbank,the-dinner-detective-burbank-4,['dinnertheater'],41784,58838,149
vJZI-KmlkyiDNCjRGLZhAA,34.185346,-118.30942720000002,1,241.0,3.5,91502,Burbank,apollo-restaurant-burbank,"['breakfast_brunch', 'burgers', 'sandwiches']",41784,58838,149
uyL5j_HQfU6u8IHktQ60yw,34.18065509,-118.3081543,2,506.0,3.5,91502,Burbank,story-tavern-burbank,"['burgers', 'tradamerican', 'irish_pubs']",41784,58838,149
uuvGoS_WCl0Vmcn9ilP_Wg,34.183478,-118.312247,1,114.0,3.0,91502,Burbank,mongolian-grill-burbank,['mongolian'],41784,58838,149
um1pZTMMSgVl6As1j0qbQQ,34.17354965,-118.3170242,2,213.0,3.5,91502,Burbank,nu-great-wok-burbank,['chinese'],41784,58838,149
ukjByiUEpsu_hPoQf3k1xQ,34.18195644,-118.3106623,1,100.0,3.5,91502,Burbank,ben-and-jerrys-scoop-shop-burbank,['icecream'],41784,58838,149
ubiv0jnSrgRnREX55NHPhw,34.181348799999995,-118.3034229,1,129.0,3.5,91502,Burbank,pizza-man-burbank-2,"['pizza', 'sandwiches', 'chicken_wings']",41784,58838,149
uKyL4Hm8f0KkpMxW58EUkA,34.1917539,-118.3291259,2,409.0,4.0,91502,Burbank,sharkys-woodfired-mexican-grill-burbank-2,['mexican'],41784,58838,149
tdppywyJimIngHMZ5p6KcQ,34.18261333,-118.3106733,1,193.0,3.0,91502,Burbank,starbucks-burbank-15,['coffee'],41784,58838,149
shlfMz3KfFVAoTAXbdWyyg,34.1746542,-118.2999656,1,210.0,3.5,91502,Burbank,el-tapatío-burbank-2,['mexican'],41784,58838,149
sfp6EvRM6SGxBxXfNCCHfw,34.1814521,-118.3035874,2,238.0,4.0,91502,Burbank,ricos-pizzeria-burbank-2,"['pizza', 'chicken_wings', 'sandwiches']",41784,58838,149
rQctmxPgu-TgaxnqS6k6dQ,34.17935429999999,-118.3196571,1,94.0,2.5,91502,Burbank,burger-king-burbank-2,"['burgers', 'hotdogs']",41784,58838,149
qURp9MBd-1EriCIgNCOYRg,34.18184113,-118.3105908,2,639.0,4.0,91502,Burbank,mr-kabob-burbank,"['mediterranean', 'greek', 'persian']",41784,58838,149
qN9v6IJSVZzXKY-kHwCHqg,34.18239553,-118.3048945,1,138.0,2.5,91502,Burbank,dunkin-burbank-2,"['donuts', 'coffee']",41784,58838,149
qE3yF_jTaczJWFkINIrM8Q,34.1825748,-118.3107983,1,270.0,4.0,91502,Burbank,yogurtland-burbank,['icecream'],41784,58838,149
qBymlcJM92S_J2YOOZ5HuQ,34.185959999999994,-118.31508,2,385.0,3.0,91502,Burbank,corner-bakery-cafe-burbank,"['breakfast_brunch', 'bakeries', 'cafes']",41784,58838,149
pbcONJZt6ETrk4IQ-U5_Hg,34.169731299999995,-118.311409,1,12.0,4.5,91502,Burbank,family-donuts-burbank,"['donuts', 'coffee']",41784,58838,149
p7Bi2OVc9JChZOy_OXEVNw,34.1772307,-118.3042364,2,22.0,4.5,91502,Burbank,nineteen-26-bar-and-lounge-burbank,['lounges'],41784,58838,149
oI__cF8uzpTG8Yz1lcv4Hw,34.180823100000005,-118.3084277,2,476.0,4.0,91502,Burbank,gyu-kaku-japanese-bbq-burbank,"['japanese', 'bbq', 'asianfusion']",41784,58838,149
ntiTrhI8Bc_jl-1MfdEpQg,34.18145,-118.31037,2,936.0,4.0,91502,Burbank,flavor-of-india-burbank,['indpak'],41784,58838,149
