,alias,category,city,id,latitude,longitude,price,rating,review_count,zip_code,ave_agi
7813,oono-sushi-los-angeles,"['sushi', 'foodstands']",Los Angeles,sn0XT7nqAXz0qhid8L4-qQ,34.05734,-118.4132,1,5.0,14.0,90067.0,811.5821317000001
7814,one-cafe-los-angeles-2,['cafes'],Los Angeles,dv2hw0jGorBRBUZ45S9rfw,34.0587661,-118.4120324,2,4.0,4.0,90067.0,811.5821317000001
7815,obicà-mozzarella-bar-pizza-e-cucina-los-angeles-2,"['italian', 'wine_bars', 'pizza']",Los Angeles,C2SPQ6w29lS5UyNRMiHjLA,34.0581096886358,-118.41960053505699,2,3.5,539.0,90067.0,811.5821317000001
7816,nordstrom-ebar-artisan-coffee-los-angeles,['coffee'],Los Angeles,pf1zkRKb40MSO9hVXD33nA,34.0599599,-118.41982,1,5.0,7.0,90067.0,811.5821317000001
7817,nespresso-boutique-at-bloomingdales-los-angeles,"['coffee', 'cafes', 'coffeeroasteries']",Los Angeles,kgDB9Ed6uEU_-vYeSSjmlQ,34.0595364038356,-118.42003544313,2,4.0,59.0,90067.0,811.5821317000001
7818,mrs-winstons-las-best-salad-and-juice-bar-los-angeles-2,"['healthmarkets', 'salad', 'juicebars']",Los Angeles,IqLiTfDobX9sKdzeCXh7kg,34.058820000000004,-118.41698,2,4.5,130.0,90067.0,811.5821317000001
7819,moist-and-creamy-century-city,"['desserts', 'bakeries']",Century City,Y_ShMbbzBgHE_QdjDgivkQ,34.060637400000005,-118.4175143,2,5.0,2.0,90067.0,811.5821317000001
7820,midici-the-neapolitan-pizza-company-century-city,"['wine_bars', 'italian', 'pizza']",Century City,gMvpjDPNcQcXXkYhn0RyQw,34.0583149556867,-118.41797587978701,2,4.0,235.0,90067.0,811.5821317000001
7821,meizhou-dongpo-restaurant-los-angeles,"['szechuan', 'seafood', 'asianfusion']",Los Angeles,H7RQV-RrE58g9RlKwotjgg,34.058603000000005,-118.419048,3,3.0,737.0,90067.0,811.5821317000001
7822,massis-kabob-the-original-kabobery-los-angeles-2,"['persian', 'mideastern', 'mediterranean']",Los Angeles,pvldEcMFvqEpQj9GvyT_hg,34.0578989294423,-118.41928351786,2,3.0,275.0,90067.0,811.5821317000001
7823,mari-los-angeles-los-angeles,['newamerican'],Los Angeles,4zmIiUyON7Pl0DsKGMrQqQ,34.05413,-118.41228999999998,3,3.5,22.0,90067.0,811.5821317000001
7824,lobby-bar-los-angeles-2,"['lounges', 'newamerican']",Los Angeles,xN14p6FBOgz_ECSftNMXpw,34.057409568559606,-118.415847678891,3,3.0,1.0,90067.0,811.5821317000001
7825,lette-macarons-los-angeles-8,"['coffee', 'macarons', 'desserts']",Los Angeles,cauDRpzqKgpkuq17IXoWXg,34.0580728496089,-118.419199629628,2,4.0,41.0,90067.0,811.5821317000001
7826,lets-roll-los-angeles-2,"['poke', 'sushi']",Los Angeles,YykbSot-PVz_Z8SN19TiQQ,34.060569,-118.414713,2,3.5,19.0,90067.0,811.5821317000001
7827,leaff-artisan-belgian-waffles-los-angeles-2,"['chocolate', 'waffles', 'coffee']",Los Angeles,PntICmrreZnYNr1VUFhllQ,34.059405250659196,-118.418786440679,1,4.5,86.0,90067.0,811.5821317000001
7828,la-vaca-brazilian-grill-los-angeles,"['brazilian', 'bbq', 'salad']",Los Angeles,h7bYhg1wvmBhoGOZlLw3Mg,34.0590031,-118.418866,2,3.0,57.0,90067.0,811.5821317000001
7829,la-pizza-and-la-pasta-los-angeles-2,"['pizza', 'italian']",Los Angeles,aiVoyPfPq209B2cgmZpG1Q,34.0599599,-118.41982,2,3.0,262.0,90067.0,811.5821317000001
7830,la-colombe-los-angeles-2,['coffeeroasteries'],Los Angeles,Z3sflrc9515vqEAaWT9NCg,34.059460983407696,-118.418578299438,2,4.0,118.0,90067.0,811.5821317000001
7831,kellys-coffee-and-fudge-factory-los-angeles-2,['coffee'],Los Angeles,DyOPtay-CVLuqBAFD8EYpw,34.058188,-118.418308,1,2.0,25.0,90067.0,811.5821317000001
7832,k-minamoto-los-angeles-2,"['desserts', 'chocolate']",Los Angeles,oLtXgp0JawyA9giS0G3saQ,34.0599599,-118.41982,3,4.5,30.0,90067.0,811.5821317000001
7833,johnnies-ny-pizzeria-los-angeles-3,"['italian', 'pizza']",Los Angeles,u6tdqi2PFouQ0lcvkSvLPA,34.0601566,-118.420833,2,3.0,108.0,90067.0,811.5821317000001
7834,javiers-century-city-los-angeles,"['mexican', 'bars']",Los Angeles,5dd7D6C3dKtpxzgsR5R1uA,34.0599599,-118.41982,3,3.0,821.0,90067.0,811.5821317000001
7835,il-pesce-cucina-at-eataly-los-angeles,"['seafood', 'bars']",Los Angeles,iY0Wk8XCbIiO7snA_4odYw,34.0599599,-118.41982,3,3.0,154.0,90067.0,811.5821317000001
7836,il-gelato-los-angeles-5,"['gelato', 'icecream']",Los Angeles,ubR-c4KK8MKRZxnD-wbUSg,34.0599599,-118.41982,2,3.5,24.0,90067.0,811.5821317000001
7837,hinoki-and-the-bird-los-angeles,['newamerican'],Los Angeles,0O1PywQt1i2APvECFSSoBw,34.0565145084118,-118.41521503953,3,3.5,1364.0,90067.0,811.5821317000001
7838,halo-top-scoop-shop-los-angeles-2,"['icecream', 'desserts']",Los Angeles,COx2757VbbcsV0we29UBTw,34.0599599,-118.41982,2,4.0,75.0,90067.0,811.5821317000001
7839,habanero-grill-century-city,"['mexican', 'breakfast_brunch']",Century City,8jURHJTctipUi_WowRWsnQ,34.058657399999994,-118.415599,2,3.0,56.0,90067.0,811.5821317000001
7840,grom-gelateria-los-angeles,"['gelato', 'icecream']",Los Angeles,LLQCa0TuR3YyjH406ZDI6A,34.05996,-118.41982,2,3.5,57.0,90067.0,811.5821317000001
7841,greenleaf-gourmet-chopshop-los-angeles,"['newamerican', 'salad', 'breakfast_brunch']",Los Angeles,2puFrUGjTjtzU4sLb9D4Ww,34.061263200000006,-118.4140249,2,3.0,191.0,90067.0,811.5821317000001
7842,gelsons-los-angeles-3,"['grocery', 'delis', 'wine_bars']",Los Angeles,hUZDpWXUkw165KAk-uv5FA,34.0578011470348,-118.41931247182801,3,3.5,210.0,90067.0,811.5821317000001
7843,forty-carrots-los-angeles-3,"['juicebars', 'icecream', 'sandwiches']",Los Angeles,h1P0mmRzkyy9R42mTRlkxA,34.059609,-118.419434,2,4.0,10.0,90067.0,811.5821317000001
7844,ensenada-fish-tacos-los-angeles-7,"['latin', 'foodstands']",Los Angeles,Qt_yWM4aVV8-kJfZMtvvzQ,34.0613610037573,-118.41744917219101,1,3.5,2.0,90067.0,811.5821317000001
7845,edibles-coffee-shop-los-angeles,"['breakfast_brunch', 'cafes']",Los Angeles,e9PBf6bbCYcru3332Z1mIg,34.061328,-118.413681,1,4.0,46.0,90067.0,811.5821317000001
7846,eataly-los-angeles-los-angeles,"['gourmet', 'italian', 'food_court']",Los Angeles,2cNmmr9yzdnNPppwExt9SQ,34.059609,-118.41943700000002,2,3.5,1962.0,90067.0,811.5821317000001
7847,din-tai-fung-los-angeles,"['taiwanese', 'chinese']",Los Angeles,GPGSBlT_Qivav8vH_d2yOg,34.0581675839108,-118.417310318771,2,4.0,1179.0,90067.0,811.5821317000001
7848,cuvee-los-angeles-2,"['salad', 'breakfast_brunch', 'wine_bars']",Los Angeles,ZvqVNsK7UQUd-TUEokyDCQ,34.0578928528477,-118.414291393779,2,3.5,129.0,90067.0,811.5821317000001
7849,craft-los-angeles,['newamerican'],Los Angeles,HEmvIWG0hKlYyPF4orQE6A,34.059600202614,-118.41433960518101,3,4.0,1670.0,90067.0,811.5821317000001
7850,copper-lounge-los-angeles,"['cocktailbars', 'lounges']",Los Angeles,mGx1adbda2Qb6J7yQXa_VA,34.054108,-118.412364,3,4.0,8.0,90067.0,811.5821317000001
7851,chipotle-mexican-grill-los-angeles-47,"['hotdogs', 'mexican']",Los Angeles,2uSEc3MYOgn90KRcR6U7tg,34.05996,-118.41982,1,2.0,76.0,90067.0,811.5821317000001
7852,chick-fil-a-los-angeles-15,['hotdogs'],Los Angeles,Udoof7-g5jxhIyRyTnfaOw,34.059013,-118.418994,1,3.0,35.0,90067.0,811.5821317000001
7853,century-grill-los-angeles,['newamerican'],Los Angeles,1flRAP3MW7wJO9yROzyT6w,34.059562683105504,-118.41771697997999,1,4.0,16.0,90067.0,811.5821317000001
7854,century-city-mall-food-court-los-angeles,['food_court'],Los Angeles,ErsqWR_vlynER6GW3efq_g,34.058603000000005,-118.419048,2,4.0,59.0,90067.0,811.5821317000001
7855,cannoli-e-bomboloni-los-angeles,['desserts'],Los Angeles,SYn7ZN4KDNU17vHfEIFi8Q,34.0599599,-118.41982,1,4.0,7.0,90067.0,811.5821317000001
7856,california-pizza-kitchen-at-westfield-century-city-los-angeles-3,"['pizza', 'salad', 'newamerican']",Los Angeles,7Znco6XB1mhsLyMBIn56JQ,34.05894,-118.419968,2,3.0,108.0,90067.0,811.5821317000001
7857,caffe-vergnano-los-angeles,"['coffeeroasteries', 'coffee']",Los Angeles,C2AjP0DSkNTXTSXXr-NAXQ,34.0599599,-118.41982,2,3.5,11.0,90067.0,811.5821317000001
7858,caffe-paraggi-century-city,"['italian', 'juicebars', 'cafes']",Century City,F8LYI5dCn0fLEaOgq0cvQg,34.06134,-118.4137,2,4.5,79.0,90067.0,811.5821317000001
7859,caffe-lavazza-los-angeles,"['coffee', 'breakfast_brunch', 'bakeries']",Los Angeles,B4gehzTrpHs8WtS3Je9jNg,34.058534052077604,-118.41928747928499,2,3.5,22.0,90067.0,811.5821317000001
7860,cafe-100-los-angeles,['cafes'],Los Angeles,1teTLqqRQiEor-j8l_UHmQ,34.061552,-118.41654,1,3.5,20.0,90067.0,811.5821317000001
7861,breakroom-coffee-and-food-los-angeles,"['coffee', 'cafes', 'breakfast_brunch']",Los Angeles,muEnq9ueD6QJ-RK66UpsEQ,34.0613861083984,-118.416313171387,1,5.0,41.0,90067.0,811.5821317000001
7862,bon-appetit-los-angeles-4,['sandwiches'],Los Angeles,zqZd396KInOj6ty-y-hULw,34.06218,-118.41581,1,4.0,21.0,90067.0,811.5821317000001
7863,blue-bottle-coffee-los-angeles-28,['coffee'],Los Angeles,q6Ur-lQB4wbg2cEQR4MiAA,34.0599599,-118.41982,2,4.0,37.0,90067.0,811.5821317000001
7864,big-fish-little-fish-los-angeles,"['poke', 'asianfusion']",Los Angeles,Yx-Q0-So7QpwkYOSxq60YQ,34.0599598280935,-118.41982003301399,2,3.0,83.0,90067.0,811.5821317000001
7865,bibigo-los-angeles-11,['korean'],Los Angeles,SCHSOebDtAjHk1dnrcVTeQ,34.057551000000004,-118.419393,1,3.5,253.0,90067.0,811.5821317000001
7866,beaming-organic-superfood-café-los-angeles-2,"['juicebars', 'vegetarian', 'acaibowls']",Los Angeles,js8C037RkvYP2wSkAFfhLw,34.059948,-118.419068,2,4.0,75.0,90067.0,811.5821317000001
7867,bar-verde-los-angeles-3,"['newamerican', 'cocktailbars']",Los Angeles,oX0_dwhi17dv2xKB89E4Tg,34.0599599,-118.41982,2,4.0,53.0,90067.0,811.5821317000001
7868,bake-cheese-tart-los-angeles,"['bakeries', 'desserts']",Los Angeles,pQwHF71BFb2ZaHAYfkm3ug,34.059005,-118.418865,2,4.0,38.0,90067.0,811.5821317000001
7869,bacio-di-latte-los-angeles,"['icecream', 'desserts', 'gelato']",Los Angeles,e_YoGG-3MFQpig1rJ54BjQ,34.0599599,-118.41982,2,4.5,195.0,90067.0,811.5821317000001
7870,asianbox-los-angeles,"['asianfusion', 'gluten_free']",Los Angeles,m1IsA_YbLH2sX2REyQ2LWg,34.05792470626261,-118.41937315551901,1,3.5,75.0,90067.0,811.5821317000001
7871,ajisen-ramen-los-angeles-2,['ramen'],Los Angeles,WfUv5BpGZmp4vJIKW0I3Jg,34.0580611367607,-118.419446582278,2,3.5,435.0,90067.0,811.5821317000001
7872,1880-cafe-los-angeles,"['newamerican', 'sandwiches']",Los Angeles,kZXEmq0DETKNOiZ6krDoDA,34.0618398,-118.41424340000002,1,4.0,94.0,90067.0,811.5821317000001
7873,yogurtland-los-angeles-38,['icecream'],Los Angeles,TfC3qnigsiDIXosG2JdjCA,34.0557051950667,-118.27014109518299,1,3.5,22.0,90017.0,59.0249409
7874,wokcano-los-angeles-4,"['chinese', 'sushi', 'lounges']",Los Angeles,san8eG8xZumc9tShj65MPw,34.048593,-118.25917,2,3.5,1436.0,90017.0,59.0249409
7875,uncle-john-s-cafe-los-angeles,"['tradamerican', 'chinese', 'cajun']",Los Angeles,6iJ_E5tMJII601mrzwwdrQ,34.0448828174397,-118.258630984848,2,4.0,712.0,90017.0,59.0249409
7876,two-guns-espresso-dtla-los-angeles-4,['coffee'],Los Angeles,V6_-CiGtOeRm-uASCe2y7A,34.0504570439994,-118.2595795172,2,4.0,90.0,90017.0,59.0249409
7877,twist-and-grill-los-angeles,['newamerican'],Los Angeles,EgRkCh4c4i8uFrCrMQFSvg,34.0491055,-118.260503,1,3.5,132.0,90017.0,59.0249409
7878,trimana-los-angeles-42,['breakfast_brunch'],Los Angeles,RpTwXfHclhJFCRVDg_hvGw,34.046811,-118.261728,1,3.5,16.0,90017.0,59.0249409
7879,trimana-los-angeles-37,['newamerican'],Los Angeles,_USQWRlImWYVCQLYquy4LA,34.0512505,-118.2661133,1,3.5,14.0,90017.0,59.0249409
7880,trimana-888-los-angeles,"['breakfast_brunch', 'catering']",Los Angeles,g3RN9AQ-3mAgrUIyi9reHQ,34.0464904,-118.2618443,2,3.5,38.0,90017.0,59.0249409
7881,togo-s-sandwiches-los-angeles-4,"['sandwiches', 'hotdogs', 'delis']",Los Angeles,aujS5MWt9FB8sWrSHwdRmw,34.0525166248001,-118.263224814751,1,3.0,26.0,90017.0,59.0249409
7882,toastea-los-angeles,"['desserts', 'bubbletea', 'coffee']",Los Angeles,CPrrjWX6qn8Emyf6yGoKzg,34.0475979890027,-118.25727558135901,1,4.5,333.0,90017.0,59.0249409
7883,the-urban-oven-los-angeles-3,"['pizza', 'sandwiches', 'salad']",Los Angeles,sPjoo-oLNkX7iIRRVoTDXw,34.048396000000004,-118.258931,2,4.5,123.0,90017.0,59.0249409
7884,the-surfer-taco-truck-los-angeles,['foodstands'],Los Angeles,oioEY16hpDNA64dZlhopZQ,34.062573,-118.35844,1,3.5,98.0,90017.0,59.0249409
7885,the-sandwich-joint-los-angeles-2,['sandwiches'],Los Angeles,FA6h38VClfL6hjFNgTGyTg,34.0504939910275,-118.263569291097,1,4.5,179.0,90017.0,59.0249409
7886,the-queensberry-los-angeles,"['cocktailbars', 'venues', 'danceclubs']",Los Angeles,c4We_9lj_4i9Xfdz702miw,34.046968,-118.260803,2,4.0,24.0,90017.0,59.0249409
7887,the-melt-fig-at-7th-los-angeles,['tradamerican'],Los Angeles,Oyj1rvG-MgJn_SH1ZjATnQ,34.049244,-118.260856,2,3.5,290.0,90017.0,59.0249409
7888,the-flame-broiler-los-angeles-11,"['asianfusion', 'korean']",Los Angeles,tf-2NFbwXd3rjds7YBiUiw,34.0488417488642,-118.25871817767599,1,3.0,87.0,90017.0,59.0249409
7889,the-eight-bar-los-angeles,['gastropubs'],Los Angeles,gr7G81SlmREr075pEv2fqg,34.0458758,-118.2576873,2,3.5,77.0,90017.0,59.0249409
7890,the-counter-downtown-la-los-angeles,['burgers'],Los Angeles,J3XPoESN_Qu4sGUceD0_Yw,34.048486212428195,-118.258173025795,2,4.0,900.0,90017.0,59.0249409
7891,the-coffee-bean-and-tea-leaf-los-angeles-25,['coffee'],Los Angeles,kk6Rzia3YLqwEwumBuKCIw,34.04902,-118.25875,1,4.0,115.0,90017.0,59.0249409
7892,the-burrow-los-angeles,"['sandwiches', 'cocktailbars', 'gastropubs']",Los Angeles,1lxtw52CJ9ip6VqQCzt2Fw,34.04701,-118.26082,2,5.0,218.0,90017.0,59.0249409
7893,thai-food-express-los-angeles,['thai'],Los Angeles,SqPkGFeJEZROUCR3ngQUqw,34.056338000000004,-118.2679374,1,4.0,124.0,90017.0,59.0249409
7894,takami-sushi-and-robata-restaurant-los-angeles,"['sushi', 'japanese', 'venues']",Los Angeles,rhNacUPV41XNzr1lP-wr3w,34.0498199,-118.25818999999998,3,3.5,2083.0,90017.0,59.0249409
7895,sweetfin-poke-los-angeles-10,"['japanese', 'poke', 'gluten_free']",Los Angeles,pQ56izfmcwAOwjwmLTBZFQ,34.04857,-118.25832,2,3.5,164.0,90017.0,59.0249409
7896,sugarfish-by-sushi-nozawa-los-angeles-2,"['japanese', 'sushi']",Los Angeles,lE0ceQRIUrhvfUE8Pg9sXw,34.0473871154639,-118.257194872353,3,4.0,2360.0,90017.0,59.0249409
7897,subway-restaurants-los-angeles-60,['sandwiches'],Los Angeles,vleVA0byKff12COpTbXvmA,34.053415705004895,-118.26642427857401,1,3.0,33.0,90017.0,59.0249409
7898,subway-restaurants-los-angeles-125,"['hotdogs', 'sandwiches']",Los Angeles,CEYZdhqJe94IPetBrb_e0Q,34.048993069809,-118.255893318316,1,2.5,43.0,90017.0,59.0249409
7899,subway-restaurants-los-angeles-110,"['hotdogs', 'sandwiches']",Los Angeles,gKYTSuCLMumuWM6DH2gP8Q,34.04733,-118.26053,1,2.5,33.0,90017.0,59.0249409
7900,starbucks-los-angeles-66,['coffee'],Los Angeles,vxmZExbOHXwcCm9P7Pg3gA,34.052086,-118.263282,1,3.5,129.0,90017.0,59.0249409
7901,starbucks-los-angeles-453,['coffee'],Los Angeles,PN_vZL9EVD11r0CRa_DwsA,34.05421,-118.262922,2,4.0,25.0,90017.0,59.0249409
7902,starbucks-los-angeles-437,['coffee'],Los Angeles,I1j8EuU89_A8l7CB_445OQ,34.048111,-118.258345,1,3.0,64.0,90017.0,59.0249409
7903,starbucks-los-angeles-242,['coffee'],Los Angeles,XHgaiRvYg98WzXyhoGfVcA,34.049243,-118.260562,1,2.5,91.0,90017.0,59.0249409
7904,starbucks-los-angeles-119,['coffee'],Los Angeles,1aV1to9qqjgT0zI5GlsEBg,34.055696999999995,-118.270322,1,2.5,131.0,90017.0,59.0249409
7905,sprinkles-cupcakes-los-angeles-4,"['desserts', 'bakeries', 'cupcakes']",Los Angeles,C5hDpBHMwUmKThGcYBbRDA,34.048835100000005,-118.2608295,2,4.0,570.0,90017.0,59.0249409
7906,spread-love-los-angeles,"['acaibowls', 'juicebars', 'coffee']",Los Angeles,2dWggAwWbnWg-m-Yv7X6lQ,34.049639899999995,-118.25895,2,4.5,51.0,90017.0,59.0249409
7907,spire-73-los-angeles,"['cocktailbars', 'lounges', 'venues']",Los Angeles,ASnM_hi0VyoXyxThphXcKg,34.0497432872338,-118.26059145159,3,3.0,618.0,90017.0,59.0249409
7908,sora-los-angeles,"['sushi', 'japanese']",Los Angeles,3P0MG-W3eEylbvPGsysX5w,34.049842,-118.26058,3,3.5,156.0,90017.0,59.0249409
7909,shoo-shoo-baby-los-angeles-2,"['bars', 'tradamerican']",Los Angeles,yAF7K0yNT83e40hxnXtbjw,34.0482568176281,-118.25800154905701,2,4.0,120.0,90017.0,59.0249409
7910,seasalt-fish-grill-los-angeles-3,"['seafood', 'hawaiian']",Los Angeles,6kvWWkoL0dWOEmFh2ui-vQ,34.0487526,-118.2591268,2,4.0,781.0,90017.0,59.0249409
7911,sd-coffee-los-angeles,"['coffee', 'donuts', 'sandwiches']",Los Angeles,I1bSdaNyD3AZMBeZu3zDaQ,34.0569287,-118.2693399,1,4.5,11.0,90017.0,59.0249409
7912,salata-los-angeles-7,"['salad', 'soup', 'wraps']",Los Angeles,j_1NgaRkQPAIgGBNaomGVA,34.0490992,-118.260451,2,3.5,58.0,90017.0,59.0249409
7913,sabor-colombiano-los-angeles,['colombian'],Los Angeles,Wvb0SWivIviHeo860qwUFg,34.05124,-118.27332,2,3.5,333.0,90017.0,59.0249409
7914,riordans-tavern-los-angeles,"['steak', 'pubs']",Los Angeles,H9-79mZMExxIzIoAZs_kbg,34.0465483825785,-118.262597092992,2,3.0,264.0,90017.0,59.0249409
7915,rene-cafe-los-angeles-2,"['chinese', 'thai']",Los Angeles,l9NshmZJGVC02hxAUooimg,34.0513954162598,-118.26467132568399,2,4.0,82.0,90017.0,59.0249409
7916,qdoba-mexican-eats-los-angeles,"['mexican', 'hotdogs']",Los Angeles,3O7YbvVTw_pYPIu4rwr4vQ,34.0482731,-118.2575949,1,3.5,197.0,90017.0,59.0249409
7917,public-school-213-los-angeles,"['bars', 'newamerican', 'gastropubs']",Los Angeles,-73lYnIMpqXG5gVTQOpH8g,34.0498670183998,-118.257390769312,2,3.5,834.0,90017.0,59.0249409
7918,planet-restaurant-and-pizza-los-angeles,"['mexican', 'pizza']",Los Angeles,0-mgXaIBMb1lVgIeLQ4kFA,34.0585052,-118.261768,1,4.0,20.0,90017.0,59.0249409
7919,plan-check-kitchen-and-bar-los-angeles-2,"['cocktailbars', 'gastropubs', 'tradamerican']",Los Angeles,UZlLBVnqs9Ikphin8CMVcA,34.052601,-118.263447,2,4.0,1152.0,90017.0,59.0249409
7920,pizza-studio-los-angeles-3,"['pizza', 'salad', 'chicken_wings']",Los Angeles,pe7jujS7RMLWJkyAlI4iiA,34.0488191,-118.2606222,1,3.5,226.0,90017.0,59.0249409
7921,pizza-next-door-los-angeles,"['pizza', 'italian']",Los Angeles,r3P7aRD9HwskzoqnwxRhxg,34.047334495399696,-118.260447463435,1,4.0,448.0,90017.0,59.0249409
7922,philz-coffee-los-angeles-2,['coffee'],Los Angeles,Aohc9uWSAxILFev2TwiMVQ,34.0465343,-118.2592814,1,4.5,917.0,90017.0,59.0249409
7923,pazzo-gelato-los-angeles-3,"['desserts', 'coffee']",Los Angeles,3GkfcBDGvX_fD_5jgrCR9w,34.0491055,-118.260503,1,3.5,88.0,90017.0,59.0249409
7924,panda-express-los-angeles-50,"['hotdogs', 'chinese']",Los Angeles,2-1-WjUEO_m9oit5q2AXlw,34.055526,-118.2701805,1,2.0,120.0,90017.0,59.0249409
7925,pacific-dining-car-los-angeles,"['steak', 'tradamerican']",Los Angeles,N70oKt4U4XKDWDQbizDw_Q,34.0553,-118.26596,4,3.5,1251.0,90017.0,59.0249409
7926,ostioneria-colima-los-angeles,"['mexican', 'seafood']",Los Angeles,WQY_GMVVaBm_Nmt-Cnk2fQ,34.059269,-118.2636108,1,4.0,58.0,90017.0,59.0249409
7927,original-pantry-cafe-los-angeles,"['tradamerican', 'breakfast_brunch', 'comfortfood']",Los Angeles,Nlofg9suE-UaMf087oEVUA,34.0464117322053,-118.262845804944,2,3.5,2944.0,90017.0,59.0249409
7928,oleego-by-parks-bbq-los-angeles,"['asianfusion', 'bbq', 'korean']",Los Angeles,rMs8GH8MMOdA2Avon-YNOw,34.0488316054685,-118.26106708598302,1,4.0,332.0,90017.0,59.0249409
7929,ohana-poke-los-angeles-9,"['poke', 'hawaiian']",Los Angeles,cukeI4vEzzRAaRp9L2qJvA,34.0488191,-118.2606222,2,3.5,198.0,90017.0,59.0249409
7930,ocho-mexican-grill-los-angeles,['mexican'],Los Angeles,h5g2SpBkhVneJsNwZ-se4A,34.049,-118.25621,1,3.5,281.0,90017.0,59.0249409
7931,noda-sushi-los-angeles,"['sushi', 'ramen']",Los Angeles,uDm-D1NWqDKh1IGrDG5myA,34.049639899999995,-118.25895,1,3.5,76.0,90017.0,59.0249409
7932,new-moon-cafe-los-angeles-2,['chinese'],Los Angeles,1EFWlHTr7WrVxeVdLD4oGA,34.0491055,-118.260503,1,3.0,111.0,90017.0,59.0249409
7933,nazos-bakery-los-angeles,"['breakfast_brunch', 'bakeries', 'coffee']",Los Angeles,u7VwAmJcoyi7ThA5-6Ba3Q,34.0473406081108,-118.26047914100701,1,4.5,142.0,90017.0,59.0249409
7934,mrs-winstons-las-best-salad-and-juice-bar-los-angeles,"['salad', 'juicebars', 'healthmarkets']",Los Angeles,XW2uQqnxuo4wZxdI2V5Bcg,34.04681,-118.26172,2,4.5,62.0,90017.0,59.0249409
7935,mortons-the-steakhouse-los-angeles-2,"['steak', 'seafood']",Los Angeles,AEaRYgpydv7i0g4XizwwHg,34.0490894,-118.2605847,3,3.5,709.0,90017.0,59.0249409
7936,monty-bar-los-angeles,['bars'],Los Angeles,jziriUUdq4_dun_m32k6Dg,34.0516873,-118.2666392,2,4.0,198.0,90017.0,59.0249409
7937,mixabowl-los-angeles,"['salad', 'korean', 'hotdogs']",Los Angeles,PrsILt3f4JeU7auAdtGpTw,34.049639899999995,-118.25895,1,4.0,90.0,90017.0,59.0249409
7938,mitaki-los-angeles-3,"['japanese', 'sushi']",Los Angeles,EeqPppqmA6B9-faQpjPjGA,34.05339,-118.266195,1,3.0,104.0,90017.0,59.0249409
7939,mitaki-los-angeles,"['japanese', 'sushi']",Los Angeles,rNKf8OuUd0wBxGVGtWdWyw,34.048934499999994,-118.2556272,1,3.5,100.0,90017.0,59.0249409
7940,miro-los-angeles,"['italian', 'bars', 'pizza']",Los Angeles,y5by_vlxVBmvVXgr1HHguw,34.049792,-118.259187,3,4.0,417.0,90017.0,59.0249409
7941,metropole-bar-and-kitchen-los-angeles,"['tradamerican', 'bars', 'breakfast_brunch']",Los Angeles,q1dk494tsNwgQhWA1ObiPw,34.0473543876355,-118.264276664204,2,4.0,72.0,90017.0,59.0249409
7942,mcdonalds-los-angeles-53,"['hotdogs', 'burgers', 'coffee']",Los Angeles,v2GpaLMu4_94l9pewPt2QA,34.0558589,-118.2709306,1,2.0,102.0,90017.0,59.0249409
7943,marugame-udon-los-angeles-8,"['japanese', 'noodles']",Los Angeles,730kuR4OZsSwWDas7QCwGg,34.048279,-118.258561,2,4.0,102.0,90017.0,59.0249409
7944,maries-coffee-and-deli-los-angeles,"['coffee', 'sandwiches', 'breakfast_brunch']",Los Angeles,ptFOhZkFblVfr2ntzykRRA,34.048402100000004,-118.2580705,1,4.5,430.0,90017.0,59.0249409
7945,malaysia-kitchen-los-angeles,['streetvendors'],Los Angeles,1BATM-NHMFZE0vWu-Yq0zw,34.031345367431605,-118.456718444824,1,2.0,1.0,90017.0,59.0249409
7946,madame-monsieur-los-angeles,"['sandwiches', 'coffee', 'breakfast_brunch']",Los Angeles,tsu8Di7RHNdsrXJ0YknlIw,34.048153012991,-118.25446553528299,2,4.5,239.0,90017.0,59.0249409
7947,los-amigos-taqueria-y-restaurant-los-angeles,['latin'],Los Angeles,PWqh__CKtgOW4jODV4Y9CA,34.0586,-118.26316,1,4.5,9.0,90017.0,59.0249409
7948,little-sister-los-angeles-3,"['vietnamese', 'asianfusion', 'wine_bars']",Los Angeles,gjPZZzmkVANey4vGFYmC7A,34.0472153480235,-118.256195811488,2,4.0,1472.0,90017.0,59.0249409
7949,little-caesars-pizza-los-angeles-41,"['pizza', 'hotdogs']",Los Angeles,9QfkFHsi6CzPAJzi84UyZw,34.0538554026175,-118.270655545153,1,2.5,42.0,90017.0,59.0249409
7950,limericks-tavern-dtla-los-angeles,"['bars', 'newamerican', 'irish']",Los Angeles,LfaqHWCeBXKdTECv6SdSWg,34.04993,-118.25808,2,4.0,73.0,90017.0,59.0249409
7951,library-bar-los-angeles,"['newamerican', 'cocktailbars']",Los Angeles,wtp1izuuno7wsPBhPRcGqw,34.04939,-118.256506,2,4.0,1757.0,90017.0,59.0249409
7952,le-grand-los-angeles,"['seafood', 'mediterranean', 'wine_bars']",Los Angeles,W-znmhcbAFwoDtqLCmc9JA,34.04712,-118.25708,3,4.5,182.0,90017.0,59.0249409
7953,la-parrilla-los-angeles-5,['mexican'],Los Angeles,bmZJURPplezNsJrudYGX0w,34.05364,-118.26697,2,3.0,288.0,90017.0,59.0249409
7954,la-guadalupana-los-angeles-3,['mexican'],Los Angeles,gZEUgEzxGosPd-qGQGNXBQ,34.05632670000001,-118.2679035,1,4.0,45.0,90017.0,59.0249409
