category,id,latitude,longitude,price,review_count,rating,zip_code,city,alias
['buffets'],FRP3m-_GsTM7BcKvy3W2lQ,34.009945,-118.336828,$$,70.0,2.0,90008,Los Angeles,americana-buffet-and-grill-los-angeles
['coffee'],GT9N2tusAEFQzRF9NNIDbw,34.025832,-118.308658,$$,74.0,2.0,90018,Los Angeles,starbucks-los-angeles-452
['newamerican'],B6FD5WsMfbpMNbh6ez_7sQ,34.02619,-118.28202,$$,29.0,2.5,90007,Los Angeles,evk-dining-hall-usc-los-angeles-2
['tradamerican'],,,,,,,,,
['salvadoran'],e5Tmlkvu3-SCUV1GRA0nGQ,34.02314,-118.30002,$,5.0,4.5,90007,Los Angeles,restaurant-and-pupuseria-el-ranchon-los-angeles
"['desserts', 'soulfood']",hutpbvZ0ISOWLjZJ7SV1uQ,34.003907,-118.322074,$,5.0,4.0,90008,Los Angeles,mothers-wings-and-things-los-angeles
['burgers'],,,,,,,,,
"['pizza', 'italian', 'chicken_wings']",fGUtUiIlK9Hv5ndCw7qiIA,34.004925,-118.329789857407,$,48.0,2.0,90008,Los Angeles,pizza-hut-los-angeles-43
"['seafood', 'mexican']",XwpQ6idWT02PSJmZFEayfw,34.0037781213457,-118.303713910282,$,8.0,3.0,90062,Los Angeles,mariscos-el-rincon-de-nayarit-los-angeles-2
"['burgers', 'hotdogs', 'coffee']",7jWcpU51bs7NVsRHk-oM_w,34.0110727300264,-118.317903131247,$,42.0,1.5,90008,Los Angeles,mcdonalds-los-angeles-156
['restaurants'],T60rhp0wqE7qwrWqYISVdg,33.9885342,-118.2913351,$,11.0,3.5,90044,Los Angeles,hong-kong-bowl-louisiana-fried-chicken-los-angeles
"['desserts', 'creperies']",,,,,,,,,
['coffee'],oiHstUL5-y3MVyIDqZVAhw,34.0209882517213,-118.287153372205,$,11.0,3.5,,Los Angeles,the-cafe-feat-illy-los-angeles
"['hotdogs', 'burgers', 'coffee']",Olii8Dym_yYpkRSR_R1T8A,34.005895,-118.333789,$,27.0,2.5,90008,Los Angeles,mcdonalds-los-angeles-26
"['catering', 'tacos']",,,,,,,,,
['newamerican'],fXXSZT8YmWbUz4RaRpOaww,34.0184549,-118.2844065,$,14.0,3.0,90089,Los Angeles,law-school-café-los-angeles-2
"['coffee', 'icecream']",pATArcUq7PynJLY8fXtVvA,34.0100267,-118.335791,$,13.0,3.0,90008,Los Angeles,coffeewalk-yogurtalk-los-angeles-2
['coffee'],ZjOJA1qGrXZB_ZNjtAfTWA,34.020189,-118.286297,$,22.0,2.5,90089,Los Angeles,the-coffee-bean-and-tea-leaf-los-angeles-115
"['cupcakes', 'customcakes', 'desserts']",,,,,,,,,
"['tradamerican', 'buffets', 'diners']",dfzZDJiRFhCeBPZUUhPFLw,34.0227406025622,-118.287304515196,$$,6.0,4.0,90089,Los Angeles,galen-dining-hall-los-angeles
"['coffee', 'bagels']",,,,,,,,,
"['hotdogs', 'mexican']",nev127BSl1TR1mMUPGd4wA,34.00336,-118.33121,$,53.0,1.5,90008,Los Angeles,el-pollo-loco-los-angeles-64
"['burgers', 'hotdogs', 'coffee']",F6krcxZm6u_FpLMi8bAJHg,33.9888661670658,-118.311951677338,$,41.0,2.0,90062,Los Angeles,mcdonalds-los-angeles-105
['sandwiches'],LPj3F96e9gwDLuIZlIuWag,34.010805,-118.336124,$,16.0,3.0,90008,Los Angeles,charleys-grilled-subs-los-angeles
"['hotdogs', 'burgers', 'coffee']",RMV7JHH_7C3cjXh7ZL3U-Q,34.011163,-118.294027,$,56.0,1.5,90037,Los Angeles,mcdonalds-los-angeles-115
"['mexican', 'tex-mex', 'hotdogs']",NgaUcEPWdc7AO8UN1acCsQ,33.988961,-118.291501,$,23.0,2.5,90044,Los Angeles,taco-bell-los-angeles-8
"['icecream', 'honey', 'healthmarkets']",,,,,,,,,
['salvadoran'],-s1vKZUwW1M1eQ9aAJhWrw,34.030086,-118.308967,$$,29.0,2.5,90018,Los Angeles,el-palmar-salvadoran-restaurant-2-los-angeles
"['chicken_wings', 'southern', 'fishnchips']",Pd-hjBh_eQwqLhdoS8QIOA,34.0103785789654,-118.292414416156,$,8.0,3.5,90037,Los Angeles,louisiana-famous-fried-chicken-los-angeles-9
['cajun'],EtRjnsVrvqPqvqqqof1z6A,34.01066,-118.33478,$,11.0,3.0,90008,Los Angeles,louisiana-fried-chicken-los-angeles-8
['japanese'],WPm0O06aHAD94y9nxDjTSw,34.01039,-118.29118,$,31.0,2.0,90037,Los Angeles,yoshinoya-vermont-and-mlk-los-angeles
['sandwiches'],ujF5e6ZFqT84GzV1rWfzSQ,33.988097,-118.309952,$,13.0,3.0,90047,Los Angeles,subway-restaurants-los-angeles-57
"['pizza', 'chicken_wings', 'sandwiches']",T_G9C77YwueJ5-ltIxjxRg,34.02311,-118.33549,$,87.0,1.5,90016,Los Angeles,dominos-pizza-los-angeles-41
['bakeries'],54a2DmUA0NKsWUc2_qVR_A,33.9789466559887,-118.291398212314,$,13.0,3.0,90044,Los Angeles,panamericana-bakery-los-angeles
['chinese'],Vw5oXPOQdhywZKJRuN0ETA,34.0109949,-118.292504,$,5.0,3.5,90037,Los Angeles,panda-king-los-angeles-2
"['mexican', 'grocery', 'bakeries']",WJPcQQuB6aKzDiEybwDMrw,34.02528,-118.32077,$,9.0,3.5,90018,Los Angeles,el-valle-oaxaqueno-los-angeles-3
['sandwiches'],,,,,,,,,
"['burgers', 'hotdogs', 'breakfast_brunch']",LabVjXWRuqyLAGxhIawSDA,34.0110803,-118.301662355661,$,25.0,2.0,90062,Los Angeles,jack-in-the-box-los-angeles-9
"['pizza', 'italian', 'chicken_wings']",7IoKpBOA0MptWXvh2a95bw,34.0105,-118.29227,$,43.0,1.5,90037,Los Angeles,pizza-hut-los-angeles-8
"['pizza', 'chicken_wings', 'sandwiches']",rJmSUVNMP731ei7tJ6SW6g,33.992941,-118.283028,$,72.0,1.5,90037,Los Angeles,dominos-pizza-los-angeles-25
"['desserts', 'cupcakes']",aqpHcgB0fXcyyqWigh685Q,33.99148,-118.328605,$$$,6.0,3.5,90043,Los Angeles,cupcakes-will-travel-los-angeles
"['hotdogs', 'chicken_wings']",fda-iFPbFgIPYnHx0sw51g,34.0002670288086,-118.330215454102,$,40.0,1.5,90043,Los Angeles,churchs-chicken-los-angeles-5
['coffee'],m3kV6876EfjBT2S_8GBKPA,34.0185,-118.28272,$,19.0,2.5,90007,Los Angeles,popovich-cafe-los-angeles
"['bakeries', 'salvadoran']",C0vZhSDvMcFjkgJACChZWA,33.97495,-118.2823,$,19.0,3.0,90003,Los Angeles,panaderia-and-pupuseria-ilobasco-los-angeles
"['pizza', 'italian', 'chicken_wings']",adw3n5g_3fEEHcsp6-yAmg,33.9894704,-118.310423791409,$,34.0,1.5,90047,Los Angeles,pizza-hut-los-angeles-31
"['hotdogs', 'sandwiches']",Fgtp6zk_myHiwkM1VrTzag,34.0136526,-118.3370635,$,29.0,2.0,90008,Los Angeles,subway-restaurants-los-angeles-97
"['diyfood', 'bakeries']",W9MbbodC3J15zmi5dL-tPQ,34.0202461,-118.285089,$$,3.0,4.5,90089,Los Angeles,ms-kenleys-kitchen-los-angeles
"['sandwiches', 'hotdogs']",cy-4jM2rGUiTARcyh9R9Pg,34.01138,-118.30941,$,7.0,2.5,90062,Los Angeles,subway-restaurants-los-angeles-79
"['hotdogs', 'sandwiches']",LlvWsZG1C1XiRDq6tB4Wfg,34.0117131918669,-118.282693773508,$,17.0,2.5,90037,Los Angeles,subway-restaurants-los-angeles-65
['chinese'],GNQXQJNzsmvtbkr74xARXQ,33.988657,-118.329934,$,11.0,3.0,90043,Los Angeles,hong-kong-express-los-angeles-10
"['hotdogs', 'mexican']",jWKxZ5CbJWd-Wjgu2wNLLA,34.0309720688569,-118.335424145544,$,96.0,1.5,90016,Los Angeles,el-pollo-loco-los-angeles-57
['mexican'],TrK5uB-MxYaTt0CBJXepRw,34.0256598,-118.29829,$,5.0,4.0,90007,Los Angeles,los-poblanos-los-angeles
"['chicken_wings', 'hotdogs', 'chickenshop']",mJbdkpqzyZyAfTt6__siqg,33.9898408541144,-118.291115272458,$,24.0,2.0,90037,Los Angeles,kfc-los-angeles-35
"['icecream', 'desserts', 'customcakes']",OLM3tQdS4m-M7_j-xkrpaA,34.0133795,-118.3379311,$,47.0,1.5,90008,Los Angeles,baskin-robbins-los-angeles-28
"['hotdogs', 'chinese']",9YsLJw8n4DBLsnchm-I8ZA,34.020557,-118.286092,$$,23.0,2.0,90089,Los Angeles,panda-express-los-angeles-27
"['hotdogs', 'burgers', 'coffee']",NS56A906fBmxXToPyWRk8Q,34.030281,-118.334773,$,45.0,2.0,90016,Los Angeles,mcdonalds-los-angeles-94
"['hotdogs', 'burgers', 'coffee']",cHiFVbrHG7hjPdOb1IGvTA,34.0107593174852,-118.281900757822,$,48.0,1.5,90037,Los Angeles,mcdonalds-los-angeles-59
['landmarks'],,,,,,,,,
['chicken_wings'],Ys27bNZdVRCMStBN7ZKGqA,34.0257981770513,-118.317898690932,$,9.0,3.0,90018,Los Angeles,louisiana-fried-chicken-los-angeles-11
"['asianfusion', 'chinese']",1Nk585ZVAeFgnFDTwPq2AQ,34.0100267,-118.335791,$,9.0,3.0,90008,Los Angeles,keiko-grill-los-angeles
"['mexican', 'tex-mex', 'hotdogs']",E400K9Av32vfHp580rY1pg,34.01126,-118.29989,$,14.0,2.0,90062,Los Angeles,taco-bell-los-angeles-10
['burgers'],_5MWXE-oWqwr3D7rYdPq4Q,34.003005,-118.3003249,$,11.0,2.0,90037,Los Angeles,tams-burger-los-angeles-3
"['hotdogs', 'sandwiches']",2FsMUCoeb7THhM1lyphorQ,34.030462,-118.3352449,$,22.0,2.5,90016,Los Angeles,subway-restaurants-los-angeles-83
"['latin', 'mexican']",,,,,,,,,
"['convenience', 'coffee']",4UPf2i1EHh4ukmeagyVKEw,34.01068,-118.323818,$,7.0,3.0,90008,Los Angeles,7-eleven-los-angeles-72
['chinese'],AXueGQGhXCnRrmlYV8cdTw,34.01039,-118.30855,$,4.0,3.5,90062,Los Angeles,panda-chinese-restaurant-los-angeles
"['donuts', 'coffee', 'sandwiches']",,,,,,,,,
['mexican'],5wgap_ZWEyqYTOWUpXjShg,34.0326235447519,-118.296403549612,$,5.0,4.0,90007,Los Angeles,el-asado-los-angeles-2
['bakeries'],NTMh4Qm-zziylO_hfkuOkg,34.01158,-118.28217,$,7.0,3.0,90037,Los Angeles,crystal-bakery-los-angeles
"['burgers', 'hotdogs']",94C2S9BQbr81xSQQ-8hxMA,34.0264778137207,-118.334686279297,$,28.0,2.0,90016,Los Angeles,burger-king-los-angeles
['salvadoran'],0lSLsdgkqFH7fuNk_FqUng,34.03238,-118.30558,$,9.0,3.0,90018,Los Angeles,el-rincon-usuluteco-restaurant-los-angeles
"['japanese', 'hotdogs']",NA0qGun6egXaOJPg73fewQ,34.0297797,-118.3346026,$,27.0,2.0,90016,Los Angeles,yoshinoya-crenshaw-and-29th-st-los-angeles-2
"['hotdogs', 'burgers']",U9OYnjiFRh3lOEW8-YXrIw,34.011291666,-118.2918755,$,29.0,1.5,90037,Los Angeles,carls-jr-los-angeles-37
"['sandwiches', 'hotdogs']",3RQmF4xi8XjgcYlv3D0TDw,33.98763,-118.29114,$,14.0,2.5,90044,Los Angeles,subway-restaurants-los-angeles-105
['chinese'],m2NNvy4n_pL9ACiceFrRqQ,33.98923,-118.33137,$,6.0,3.0,90043,Los Angeles,louisiana-fried-chicken-los-angeles-5
"['hotdogs', 'breakfast_brunch', 'burgers']",pa6WoJsbvXmSi8FmcjFAVQ,34.007935,-118.334798365831,$,16.0,2.0,90008,Los Angeles,jack-in-the-box-los-angeles-47
"['burgers', 'hotdogs', 'breakfast_brunch']",mQkgLhtdvsGbD7zvOBy-QQ,34.0043412343125,-118.282998204231,$,27.0,1.5,90037,Los Angeles,jack-in-the-box-los-angeles-12
"['pizza', 'hotdogs']",2VbBnEZk5v-5t1ZVLaxuaw,34.0297790321606,-118.335161054203,$,24.0,2.5,90016,Los Angeles,little-caesars-pizza-los-angeles-40
['burgers'],nWoEpsrExpxuCVFDv_eWnA,34.0112947,-118.2826051,$$,9.0,3.0,90037,Los Angeles,tom-junior-burgers-no-3-los-angeles
['salvadoran'],,,,,,,,,
"['salvadoran', 'food']",,,,,,,,,
['coffee'],PBm3OyvK2hHjvi_Ojvl6Ig,34.02466,-118.28805,$$,10.0,2.5,90089,Los Angeles,starbucks-los-angeles-461
['soulfood'],,,,,,,,,
"['chicken_wings', 'hotdogs']",u2aPUbL_oo9THCYoaagdKw,33.98875,-118.32934,$,33.0,1.5,90043,Los Angeles,popeyes-louisiana-kitchen-los-angeles-11
"['chinese', 'sushi', 'cafes']",,,,,,,,,
['italian'],zvSzPXGbBYhlcMCErj8w6Q,34.010455,-118.335718,$,9.0,2.5,90008,Los Angeles,sbarro-los-angeles-11
['parks'],,,,,,,,,
"['pizza', 'hotdogs']",c6lnVGq-E9rd2yJ4roYx9g,34.0306601181856,-118.309338805897,$,15.0,2.0,90018,Los Angeles,little-caesars-pizza-los-angeles-35
['latin'],3WmbS1O3NXVmVTQ1qmnadQ,33.9832916259766,-118.291145324707,$,5.0,3.5,90044,Los Angeles,antojitos-and-garnacheria-doña-rosita-los-angeles-2
"['pizza', 'hotdogs']",YABCuOKhxeHu-LE8ZNEJpQ,34.01158167,-118.29182,$,12.0,1.5,90037,Los Angeles,little-caesars-pizza-los-angeles-23
"['chicken_wings', 'hotdogs']",9KRlH3G0npgeIbjMn30kUQ,33.993576,-118.283058,$,13.0,2.5,90037,Los Angeles,churchs-chicken-los-angeles-7
"['hotdogs', 'burgers', 'coffee']",iYJn3Z3DMqL8tWpu8b-Ddg,33.9887974,-118.2910302,$,25.0,1.5,90044,Los Angeles,mcdonalds-los-angeles-91
['museums'],,,,,,,,,
['bakeries'],BdXT81txNmHqAXc2bF13yA,34.0288643,-118.2916849,$$,3.0,4.0,90007,Los Angeles,dunias-pasterys-los-angeles
['honduran'],NQz5-jQ9wOvmDJ7JEawZdA,34.030385,-118.292114,$$,6.0,3.5,90007,Los Angeles,antojitos-hondurenos-los-angeles-2
"['chinese', 'hotdogs']",,,,,,,,,
"['pizza', 'hotdogs']",vt_wOTBB1VSLbcV0cIVRvQ,33.98884,-118.30847,$,23.0,1.5,90047,Los Angeles,little-caesars-pizza-los-angeles-55
"['mexican', 'breakfast_brunch', 'foodtrucks']",,,,,,,,,
['sportsbars'],MlG1EY18qYL8QZrnVqTdHg,33.9776382446289,-118.308631896973,$,5.0,3.0,90047,Los Angeles,jackson-bros-bar-los-angeles
"['burgers', 'tacos', 'hotdogs']",FFUF5z6XwyAyx_xxHRHQgQ,34.028777,-118.317258,$,7.0,2.5,90018,Los Angeles,mana-burgers-los-angeles
['newamerican'],iWfpP9MPmmBhd48BE2ag1A,33.9889951,-118.2917162,$,9.0,2.5,90044,Los Angeles,yoshinoya-west-los-angeles-14
"['grocery', 'bakeries', 'meats']",ELDgJT3aKtOTz5y0b5yuEg,33.9883693,-118.2896662,$$,13.0,2.0,90044,Los Angeles,superior-grocers-los-angeles
['museums'],,,,,,,,,
['parks'],,,,,,,,,
"['burgers', 'hotdogs']",trVpghN5u63zCiQeftkFvA,34.003401,-118.282419,$,15.0,1.5,90037,Los Angeles,burger-king-los-angeles-71
['restaurants'],,,,,,,,,
['salvadoran'],,,,,,,,,
"['hotdogs', 'burgers', 'coffee']",Kjfge9qCqyYgFmDm6Fd4XQ,33.9749,-118.283005,$,40.0,1.5,90044,Los Angeles,mcdonalds-los-angeles-95
"['hotdogs', 'burgers']",SMEPkVyuORBTDp6EfEPlZQ,33.9883575439453,-118.330375671387,$,19.0,1.5,90043,Los Angeles,burger-king-los-angeles-37
"['hotdogs', 'sandwiches']",9Kt-WTbQ2ahZaAOXgR24bg,33.9888751,-118.3292258,$,13.0,2.0,90043,Los Angeles,subway-restaurants-los-angeles-121
"['foodstands', 'mexican']",cmlAdgcBDGF538wNvaYIMw,33.9883810409298,-118.287327545874,$,2.0,4.0,90044,Los Angeles,mariscos-las-aguilas-los-angeles
['bars'],,,,,,,,,
"['burgers', 'hotdogs', 'breakfast_brunch']",6ZIrMWaFMksNzuy5KrOXEw,33.9888862365956,-118.318284004927,$,9.0,2.0,90043,Los Angeles,jack-in-the-box-los-angeles-3
['mexican'],,,,,,,,,
"['tacos', 'foodstands']",,,,,,,,,
"['hotdogs', 'coffee', 'burgers']",ku1OABw1K-Hb_vrUdbSlAA,33.974888,-118.3310249,$,27.0,1.5,90043,Los Angeles,mcdonalds-los-angeles-168
['latin'],OgPmP5ZJIOa9Y_Ocqsg2Tg,34.0323104075507,-118.299580290914,$,5.0,3.0,90007,Los Angeles,el-rinconcito-los-angeles-3
['mexican'],,,,,,,,,
['cafes'],,,,,,,,,
['burgers'],slg2r4BBh3-M7bvhX8G2QA,33.98861,-118.2828249,$,11.0,2.0,90003,Los Angeles,tams-burgers-los-angeles-4
['sandwiches'],sJBX4pnolWuCeaTt_MAmxQ,34.01049,-118.29268,$,8.0,1.5,90037,Los Angeles,subway-restaurants-los-angeles-55
['mexican'],,,,,,,,,
['foodstands'],,,,,,,,,
"['festivals', 'localflavor']",,,,,,,,,
['cafeteria'],,,,,,,,,
"['chinese', 'asianfusion']",lm6ae8tIY7n1gw_8JoZ7fg,33.974982,-118.299812,$,3.0,3.5,90044,Los Angeles,hong-kong-bowl-los-angeles-4
"['burgers', 'hotdogs']",,,,,,,,,
['bars'],,,,,,,,,
"['mexican', 'hotdogs', 'tex-mex']",ZdBTD32tyK4cUII-OaNMyw,34.03092,-118.33469,$,26.0,1.5,90016,Los Angeles,taco-bell-los-angeles-5
['restaurants'],,,,,,,,,
"['convenience', 'coffee']",eLmm4kDLBG9QmDSk1d-07w,34.0033728778185,-118.286672830582,$,3.0,3.0,90037,Los Angeles,7-eleven-los-angeles-85
['restaurants'],,,,,,,,,
"['sandwiches', 'hotdogs']",KfzD8WAwoL0CnBuWUz4TFw,34.010498,-118.292274,$,6.0,2.0,90037,Los Angeles,subway-los-angeles-149
"['hotdogs', 'chicken_wings', 'chickenshop']",zSkfJFp06BHzll7lNqO76Q,34.0110780906151,-118.301040769329,$,9.0,1.5,90062,Los Angeles,kfc-los-angeles-36
['hotdog'],,,,,,,,,
['museums'],,,,,,,,,
"['bakeries', 'mexican']",,,,,,,,,
"['chinese', 'bubbletea', 'hotdogs']",,,,,,,,,
['chinese'],EvPVTP26nAa4Gk3Vhc8y0g,34.004637,-118.292217,$,3.0,2.5,90037,Los Angeles,hong-kong-express-los-angeles-9
['restaurants'],i8A3MWU33_mtMu3LUMlnWQ,34.0043535,-118.3311334,$,1.0,4.0,90008,Los Angeles,the-kitchen-on-43rd-place-los-angeles
"['hotdog', 'gluten_free', 'streetvendors']",,,,,,,,,
"['breakfast_brunch', 'burgers', 'hotdogs']",,,,,,,,,
['coffee'],,,,,,,,,
"['convenience', 'coffee']",jzF-y95tcRXmqtVJsKVLTg,34.0113706600319,-118.282059431076,$,10.0,2.0,90037,Los Angeles,7-eleven-los-angeles-163
"['burgers', 'hotdogs']",YY5rQp71DHZg-YFnsvSdtw,34.0118872690274,-118.337709819594,$,9.0,2.0,90008,Los Angeles,rallys-los-angeles
"['tradamerican', 'mexican', 'burgers']",,,,,,,,,
['salvadoran'],1vSBRGcSnbaQ3rQw3JFzGw,33.9963216,-118.2828449,$,4.0,3.0,90037,Los Angeles,el-candelareño-restaurant-los-angeles
"['mexican', 'tex-mex', 'hotdogs']",6spUeO5TDCynkchOvCXdOA,33.985148,-118.330693,$,13.0,1.5,90043,Los Angeles,taco-bell-los-angeles-61
"['convenience', 'coffee']",tnU9eG0k5lxYQwgdPBxPdw,33.9750093,-118.2920565,$,1.0,5.0,90044,Los Angeles,7-eleven-los-angeles-177
['mideastern'],,,,,,,,,
"['donuts', 'burgers', 'hotdog']",,,,,,,,,
"['mexican', 'organic_stores', 'stadiumsarenas']",,,,,,,,,
"['convenience', 'coffee']",9nGpdzX7GR4ESMkmHW_a1w,33.9929281567627,-118.282916396856,$,7.0,2.0,90037,Los Angeles,7-eleven-los-angeles-105
['cafes'],,,,,,,,,
['museums'],,,,,,,,,
['pizza'],Htmev1OP6DXZWiBYlfeYFA,34.0306123204806,-118.309375765198,$,5.0,2.0,90018,Los Angeles,little-ceasars-los-angeles-4
['restaurants'],,,,,,,,,
"['latin', 'mexican', 'breakfast_brunch']",,,,,,,,,
['localflavor'],,,,,,,,,
"['candy', 'farmersmarket', 'tea']",,,,,,,,,
['bakeries'],dw10JYuGRbS-JD1a3oiQjQ,34.012036,-118.287236,$,1.0,3.0,90007,Los Angeles,la-fresa-bakery-los-angeles
['ramen'],,,,,,,,,
"['convenience', 'coffee']",eEyhZ3gJSOrhCSIprljGSw,34.005329,-118.334276,$,4.0,1.5,90008,Los Angeles,7-eleven-los-angeles-132
['localflavor'],,,,,,,,,
['pizza'],,,,,,,,,
['newamerican'],WK8AXcNzKf76WG8k8lFCNA,34.029161632061,-118.28155785799,$$,1.0,4.0,90007,Los Angeles,honors-house-dining-hall-los-angeles
['tacos'],,,,,,,,,
"['sandwiches', 'hotdogs']",,,,,,,,,
['latin'],,,,,,,,,
"['tacos', 'foodstands']",,,,,,,,,
['mexican'],pIGWAoFnv7PU5PXbIB5-Fg,34.005318,-118.291206,$,1.0,5.0,90037,Los Angeles,la-esquinita-salvaderena-los-angeles
['caribbean'],,,,,,,,,
['mexican'],,,,,,,,,
['desserts'],,,,,,,,,
['coffee'],,,,,,,,,
"['diners', 'juicebars', 'latin']",,,,,,,,,
['artmuseums'],,,,,,,,,
['burgers'],HMUC-JB5iSUR4ssXCtZQkQ,33.97488,-118.29112,$,3.0,1.5,90044,Los Angeles,toms-jr-burgers-los-angeles
"['burgers', 'grocery']",,,,,,,,,
"['tacos', 'foodstands']",,,,,,,,,
"['parks', 'playgrounds', 'basketballcourts']",,,,,,,,,
"['caribbean', 'seafood', 'tradamerican']",,,,,,,,,
['bars'],TLCADDm035JvcDf_e429Qg,33.97485,-118.30159,$,2.0,1.0,90047,Los Angeles,el-nuevo-reno-los-angeles
"['foodtrucks', 'mexican']",wJDxBYIETZR2ciitaH7s2Q,34.031897520353,-118.291442804039,$,1.0,2.0,90007,Los Angeles,tacos-dalis-los-angeles
['mexican'],,,,,,,,,
['pizza'],HENOnY5tGXzphulwxdJYQg,33.9894381,-118.2828149,$,1.0,1.0,90003,Los Angeles,little-caesars-los-angeles-12
"['japanese', 'hotdogs', 'vegetarian']",,,,,,,,,
"['burgers', 'hotdogs']",,,,,,,,,
"['japanese', 'bbq']",,,,,,,,,
['sportsbars'],,,,,,,,,
['mexican'],,,,,,,,,
"['fooddeliveryservices', 'burgers']",,,,,,,,,
