alias,category,city,id,latitude,longitude,price,rating,review_count,zip_code
top-wok-chinese-redondo-beach,['chinese'],Redondo Beach,UwUkNPHd1WY1BcZHvQ-Etw,33.85445312,-118.3793815,1,3.5,228.0,90277
pizzami-buscemi-costa-mesa-2,"['foodtrucks', 'pizza', 'catering']",Costa Mesa,UwUSCkLwHkSH5t44A5eX3w,33.67752075,-117.92111969999999,1,5.0,22.0,92626
afters-ice-cream-los-angeles-3,['icecream'],Los Angeles,UwQv0U2cHSAmKBeAbWbFxw,34.10982083,-118.19271289999999,2,4.0,77.0,90042
diddys-place-sports-bar-bellflower,"['sportsbars', 'wine_bars']",Bellflower,UwJ7-IxLY3-v9FJJC8-EaA,33.87016678,-118.133606,1,4.5,51.0,90706
del-taco-los-angeles-8,"['tex-mex', 'hotdogs']",Los Angeles,UwEelzSomzOx13ZRL2z3IQ,33.93065,-118.31016000000001,1,2.5,31.0,90047
in-n-out-burger-panorama-city,"['burgers', 'hotdogs']",Panorama City,Uw4Vp9Olz3DI5YxnobOFNA,34.221956,-118.43078100000001,1,3.5,135.0,91402
el-puerto-escondido-hawthorne,"['mexican', 'seafood']",Hawthorne,Uw15iWMpttiib7qICpCuQg,33.91608429,-118.3478775,2,3.0,92.0,90250
mcdonalds-el-monte-2,"['burgers', 'hotdogs', 'coffee']",El Monte,UvsYfaOpGp5-Dmlk9yUghw,34.09297,-118.02711000000001,1,1.5,106.0,91731
colorado-wine-company-los-angeles-2,['wine_bars'],Los Angeles,UvjGRrHmduvKqAwHOfYP6g,34.139657,-118.216443,2,4.5,210.0,90041
ccs-cakes-pacific-palisades-4,"['desserts', 'cupcakes']",Pacific Palisades,UvOplMbSaeuyKWyH_E1BJA,34.047090000000004,-118.52678999999999,3,5.0,4.0,90272
gorditas-la-nortena-huntington-park,['mexican'],Huntington Park,UvLMHPnIyqeS1ota5aWaAQ,33.972718,-118.208037,1,4.0,25.0,90255
yogurtland-arcadia-arcadia-2,['icecream'],Arcadia,Uv3uhP-Z5rQQTbr3Hjkgtw,34.12741,-118.05303,1,4.0,321.0,91007
pollo-vermont-jr-carson,['peruvian'],Carson,Uv0UrzunX9JUPB9lavFDxQ,33.83203443,-118.2855952,1,3.5,18.0,90745
alexis-deli-and-grocery-montrose,"['grocery', 'delis']",Montrose,Uuva8vC83oSsfA88NFCK1A,34.21549225,-118.23966979999999,1,5.0,9.0,91020
jersey-mikes-subs-encino-2,"['hotdogs', 'delis', 'sandwiches']",Encino,UuHPXdbNOyjMoBVRGAciiQ,34.15691396,-118.4892899,1,3.0,54.0,91436
afghani-kabob-house-beverly-hills-3,"['afghani', 'halal']",Beverly Hills,Uu4n5ygvb3Xx0q5LFFSYuw,34.065309899999995,-118.37811,2,4.5,287.0,90211
cafe-crepe-los-angeles,"['creperies', 'tradamerican', 'burgers']",Los Angeles,UtveHezQQrV0Sxo8lUYpfA,34.0560160976949,-118.236276805401,2,3.5,93.0,90012.0
pho-2000-artesia,['vietnamese'],Artesia,Ute7qV7gRmnzCbzKQs5igg,33.869229,-118.08243490000001,2,3.0,393.0,90701
tacos-la-perla-gardena-2,"['mexican', 'hotdogs']",Gardena,UtcGk8i-8E5yXY7_u0Uutg,33.915631,-118.30073600000001,1,4.0,64.0,90249
olis-tacos-west-covina,['tacos'],West Covina,UtXtxbakk8ohbFjGNzcfwg,34.069669,-117.92769750000001,1,4.0,52.0,91790
fernandas-pizza-van-nuys,['pizza'],Van Nuys,UtGkQAHoZ-BhBXaueo6LSw,34.2006942,-118.4575949,1,4.0,281.0,91405
martinos-bakery-burbank,"['bakeries', 'desserts', 'customcakes']",Burbank,Ut62yCo7_PfhL_1aGvGSpA,34.176829999999995,-118.31846000000002,1,4.0,424.0,91502
papa-johns-pizza-cypress-8,['pizza'],Cypress,Ut2M3AtK7sr8yJ6MdCBu9A,33.8030949,-118.01228090000001,1,2.0,49.0,90630
steamed-organic-vegetarian-cuisine-long-beach-2,"['vegetarian', 'vegan', 'beer_and_wine']",Long Beach,UsvHKYiRGZtPag7-efynxA,33.7707,-118.18215,2,4.5,926.0,90802
chado-tea-room-hollywood,"['tea', 'venues', 'sandwiches']",Hollywood,UssPVboCbgXDJ8jNBqJlTg,34.10262,-118.33951,2,4.0,421.0,90028
euro-pane-bakery-and-cafe-pasadena,"['bakeries', 'sandwiches', 'desserts']",Pasadena,UsrKX2305OkmeI7K7cizjA,34.1457751,-118.13063989999999,2,4.0,1101.0,91106
cigar-house-la-crescenta,"['tobaccoshops', 'cigarbars', 'vapeshops']",La Crescenta,UspzXyQn6dHoaFZc4_iRww,34.2332985,-118.25496640000001,2,3.5,6.0,91214
coffee-express-donuts-baldwin-park,"['donuts', 'icecream', 'coffee']",Baldwin Park,UsixBraH031xlkV04ZV_Pw,34.07926,-117.96995,1,4.5,55.0,91706
qantas-first-class-lounge-los-angeles,['airportlounges'],Los Angeles,UsVaQ-2-V9gew4YYCdOBRQ,33.94304487,-118.40956729999999,1,4.5,57.0,90045
cinco-de-mayo-culver-city-2,['mexican'],Culver City,UsVOro3BKphsENsikarArA,34.008403,-118.414024,1,3.5,579.0,90230
smashburger-culver-city-2,['burgers'],Culver City,UsGDt9BmuuZb1p8--o0nDg,34.01822,-118.40698,2,3.5,513.0,90232
la-carreta-los-angeles-6,['mexican'],Los Angeles,Urt-j_OeiiH7hmkUVNwtYQ,34.003997399999996,-118.2479378,1,4.0,162.0,90011.0
muzen-sushi-westlake-village-3,"['sushi', 'japanese']",Westlake Village,UriWLhUYf5gYhRagfu6lRQ,34.155818,-118.792451,2,4.5,300.0,91362
mariscos-vallarta-van-nuys-2,"['seafood', 'mexican']",Van Nuys,UrejylYfcgvatu1vyw5DXA,34.186545100000004,-118.42355,2,4.0,133.0,91401
lees-sandwiches-torrance,"['vietnamese', 'sandwiches', 'coffee']",Torrance,UrY_7fChxzs296Q7kJpp_w,33.823439,-118.32785200000001,1,3.0,368.0,90501
the-little-cafe-tarzana,"['breakfast_brunch', 'sandwiches']",Tarzana,UrMQAxBLAhaIo4ogEp-n7w,34.1723,-118.5514,2,4.0,318.0,91356
albertas-mexican-food-wilmington,"['mexican', 'bars', 'seafood']",Wilmington,UrJcnoHRBw_54h24anhBXA,33.79006,-118.28000300000001,1,3.0,174.0,90744
orange-chicken-express-temple-city,['chinese'],Temple City,Ur78v8VKZqFpn-hCfhqDSQ,34.10160065,-118.07502749999999,1,3.0,41.0,91780
joes-crab-shack-redondo-beach,"['seafood', 'tradamerican']",Redondo Beach,UqY_WHJEQOed-66Xg8EBZA,33.8447951,-118.3952185,2,2.5,700.0,90277
hello-gelato-pasadena,['gelato'],Pasadena,UqVPCceQzkW7gOSToq_hBw,34.14566127,-118.1500874,1,4.0,272.0,91101
walters-cafe-beverly-hills-4,"['breakfast_brunch', 'sandwiches', 'salad']",Beverly Hills,UqTZrWjQGxhB5SVrZSZyog,34.065887599999996,-118.39927109999999,2,4.0,428.0,90212
little-llama-peruvian-tacos-los-angeles,"['peruvian', 'streetvendors', 'tacos']",Los Angeles,UqMfoqIeCqJzV56BoFkfeA,34.032082,-118.23964699999999,1,4.5,38.0,90021.0
ricos-tacos-bell,['mexican'],Bell,UqA5EO5eTUl3GKYYg3WhNA,33.9805335998535,-118.179580688477,1,4.0,1.0,90201.0
gjusta-los-angeles-3,"['bakeries', 'delis', 'cafes']",Los Angeles,Upyt_-Gh0sS3oTosacsbdQ,33.99521,-118.47437,2,4.0,1442.0,90291
centro-botanero-mazatlan-sun-valley,"['seafood', 'mexican']",Sun Valley,Upx2KWjWLNhSbKbIlg0c-Q,34.22093933,-118.3679643,2,4.0,46.0,91352
taco-bell-long-beach-8,"['hotdogs', 'mexican', 'tex-mex']",Long Beach,Upn_bKkZ4Syf2hV35fJMUg,33.877046,-118.16866200000001,1,1.5,65.0,90805
dominos-pizza-woodland-hills-2,"['pizza', 'chicken_wings', 'sandwiches']",Woodland Hills,UpiAgjMfb-hhaZKSW10rPA,34.167125399999996,-118.6202852,1,2.5,62.0,91364
starbucks-bellflower,['coffee'],Bellflower,Uph05A--qeAT8r0RUvrSeQ,33.875081,-118.1422452,1,3.0,121.0,90706
el-gringo-redondo-redondo-beach,['mexican'],Redondo Beach,UpHF9JAdKrZR4LpFUU77jg,33.8386052,-118.3784142,2,3.0,152.0,90277
howards-famous-bacon-and-avocado-burgers-los-angeles,"['hotdogs', 'burgers']",Los Angeles,Up8EK8_stoBppDOOZALNfw,34.01362,-118.41663,1,3.5,230.0,90034
the-restaurant-at-the-standard-downtown-la-los-angeles-2,"['newamerican', 'breakfast_brunch', 'cocktailbars']",Los Angeles,Up2tmE-SJD5ngkzgNqIj4w,34.050129999999996,-118.25691,2,3.5,361.0,90071.0
starbucks-cerritos-11,['coffee'],Cerritos,UoxsjKI555hoFvAJqkZ5zQ,33.886948,-118.10049,2,2.5,71.0,90703
knollwood-coffee-shop-granada-hills,['coffee'],Granada Hills,UonT54_MwxBOJrkgYM13TQ,34.28937149,-118.49985500000001,1,3.0,1.0,91344
starbucks-los-angeles-403,['coffee'],Los Angeles,UoiRAxHoIQGau-NlFfKr-Q,34.025296999999995,-118.23970200000001,2,2.0,177.0,90021.0
the-lacma-store-los-angeles-2,"['bookstores', 'giftshops', 'artmuseums']",Los Angeles,UoZNLccVFDBJtFi8XyEv8A,34.06347,-118.35750300000001,3,3.0,14.0,90036
esbc-the-slice-and-pint-el-segundo,"['pizza', 'breweries']",El Segundo,Uo7w9n1ixdjJO2s1zVVp_A,33.91881637,-118.41704059999999,2,4.0,139.0,90245
d-new-aristocrat-panorama-city-2,"['bakeries', 'filipino']",Panorama City,UnzLFocUOxRjX48rUDzNhw,34.22129,-118.43314,1,4.5,96.0,91402
rose-bakery-van-nuys,['bakeries'],Van Nuys,UnxIEyCVo3idYnO-fS9plg,34.193251000000004,-118.465151,2,4.5,288.0,91405
boulevard-cafe-palmdale,"['breakfast_brunch', 'cafes', 'tradamerican']",Palmdale,UnhNvlOXRyA6tqZjra3glw,34.580912,-118.089329,1,4.0,76.0,93550
jj2-bakery-alhambra-6,"['coffee', 'bakeries', 'desserts']",Alhambra,UneFML614rlLohfxpV60qQ,34.0955299,-118.12525,1,3.5,189.0,91801
ah-lien-hot-pot-rowland-heights-3,['chinese'],Rowland Heights,UnOsHZ1az0Wn623eEkOLrw,33.9872625,-117.8962588,2,4.0,111.0,91748
foxfire-room-valley-village,['divebars'],Valley Village,Un8pwKzflF_1560IxRjuaw,34.1647351,-118.40592,1,4.0,171.0,91607
los-feliz-cafe-los-angeles-2,"['breakfast_brunch', 'burgers', 'sandwiches']",Los Angeles,Un86hgN63rh1CyAA0aDYpQ,34.1233211,-118.2688757,2,3.5,324.0,90039.0
hofs-hut-restaurant-and-bakery-torrance,"['tradamerican', 'bakeries', 'breakfast_brunch']",Torrance,UmvkwG8Xe45zCE8CxSNc9Q,33.81031,-118.32848,2,3.5,389.0,90505
sushi-me-alhambra,"['japanese', 'sushi']",Alhambra,UmmRhpFpTlTzTYiiwtjT8A,34.09457071,-118.12819170000002,2,4.0,242.0,91801
perrys-cafe-and-beach-rentals-santa-monica-4,"['bikerentals', 'cafes', 'beachequipmentrental']",Santa Monica,Umlu2gkBVVYbRoiiKb06rQ,34.00857407,-118.49827690000001,2,2.5,57.0,90401
los-arcos-restaurant-los-angeles,['mexican'],Los Angeles,Uma_qBh71lUomIs9QBvnyg,34.0184929,-118.14757279999999,2,3.0,17.0,90022
larry-flynts-bar-and-grill-gardena,"['bars', 'newamerican']",Gardena,UmSZrTtE0pGY4e5_Edousw,33.8923496,-118.29215239999999,2,3.5,13.0,90247
koya-sushi-whittier,"['japanese', 'sushi']",Whittier,UmO9QCgnmD4VvmrozOBkaw,33.97224368,-118.0714152,2,4.0,188.0,90606
krispy-kreme-city-of-industry,"['donuts', 'coffee']",City of Industry,UmNHtAZlLjak5H0lMuyz9w,33.995212,-117.930792,1,3.5,538.0,91748
starbucks-los-angeles-23,['coffee'],Los Angeles,Um8lQ4bSiP7mHJko_KDkng,34.022749,-118.4389915,1,3.5,85.0,90064
chinollo-carson,"['newamerican', 'vegetarian', 'vegan']",Carson,Um-cQV4q8xF7Ue4KULWRxA,33.86234,-118.26683999999999,2,4.5,314.0,90746
crazy-ottos-diner-valencia,['breakfast_brunch'],Valencia,Ulb1coNWPN7zUbS9ln6ieg,34.4233,-118.57956000000001,2,4.0,78.0,91355
dunkin-mission-hills,"['donuts', 'coffee']",Mission Hills,UlYpn1DkrLUt_451G6Mugw,34.26068505,-118.46683999999999,1,3.0,72.0,91345
tacos-y-mariscos-el-pariente-pomona-2,"['mexican', 'seafood']",Pomona,UlU23TTEoD_3g9IMyOefpg,34.03380966,-117.74015049999998,1,4.5,75.0,91766
daikokuya-sawtelle-los-angeles,"['ramen', 'noodles']",Los Angeles,UlOdAUpnTWYbg5KJhKVdpg,34.0379018,-118.4408416,2,4.0,1471.0,90064
subway-restaurants-long-beach-28,['sandwiches'],Long Beach,UlHfT4J45F2CiMezG-FAdQ,33.861396,-118.148573,1,3.0,13.0,90805
starbucks-huntington-park-2,['coffee'],Huntington Park,Ul9x0Phk9I2W9vbvhFIgJw,33.98677,-118.22590600000001,1,2.5,94.0,90255.0
q-and-q-hawaiian-bbq-palmdale,"['hawaiian', 'bbq']",Palmdale,UkZzQFt2EmWXKQyBVFXsjQ,34.59984,-118.1482,1,4.0,130.0,93551
tio-pepe-los-angeles,['mexican'],Los Angeles,UkYmiRjft5Np6ByflqR48g,34.0193297,-118.1999938,1,4.0,22.0,90023.0
drnk-coffee-tea-los-angeles-12,"['coffee', 'bagels', 'cakeshop']",Los Angeles,UkTzek-wk_PUTIRqletZbg,34.09885560000001,-118.2914743,1,4.0,138.0,90027
1642-beer-and-wine-los-angeles,['bars'],Los Angeles,UkHouQ7wLTsCeUE7zLN_Xg,34.068253999999996,-118.26235,2,4.5,181.0,90026.0
utopia-good-food-and-fine-art-long-beach-2,"['wine_bars', 'italian', 'tapasmallplates']",Long Beach,Uk5BvpvhukA4yOpws02lYw,33.76822108,-118.1865607,2,4.0,370.0,90802
mcdonalds-los-angeles-179,"['hotdogs', 'burgers', 'coffee']",Los Angeles,Uk29FYGkcS5M0Q8V-KWyNw,34.1833,-118.60428999999999,1,2.5,143.0,91367
panaderia-el-salvador-los-angeles-4,"['bakeries', 'salvadoran']",Los Angeles,Uk0FK5X2ozne1JF6UuUUsw,34.0764449,-118.2963733,1,4.0,24.0,90004.0
mcdonalds-los-angeles-56,"['hotdogs', 'burgers', 'coffee']",Los Angeles,UjzEG-M-JVNvBvXSbbGK5g,34.063989899999996,-118.3668,1,3.0,62.0,90048
fus-palace-los-angeles,['chinese'],Los Angeles,UjxOmG74P8YDonujNyxcyg,34.05489,-118.3828,2,3.5,363.0,90035
subway-restaurants-cerritos-4,['sandwiches'],Cerritos,Ujl9tdsojabfrgjwvA694Q,33.86961394,-118.0724707,1,3.0,11.0,90703
subway-restaurants-la-puente-4,['sandwiches'],La Puente,Ujhi-LP-FK6VO7r67_xJDA,34.045790000000004,-117.94933999999999,1,2.0,27.0,91744
tony-s-hot-dogs-in-la-los-angeles-2,"['foodstands', 'hotdog']",Los Angeles,UjNqCuHG1fROmj2nzk8pow,34.03947085,-118.28342279999998,1,5.0,5.0,90007
piroshki-house-van-nuys,['bakeries'],Van Nuys,UjLmvYMrEj-XNd5pvABlRw,34.1870179,-118.43959609999999,1,4.5,108.0,91401
patsy-d-amores-pizza-los-angeles,['pizza'],Los Angeles,UjIfTXOXToNorKtQ55FNFQ,34.0722008,-118.36036680000001,1,3.0,119.0,90036
sportsmens-lodge-events-center-studio-city,"['venues', 'newamerican']",Studio City,Uj03wWf7D7GyglyqfEsHAg,34.14545698,-118.4129763,2,3.5,83.0,91604
the-coffee-bean-and-tea-leaf-los-angeles-65,['coffee'],Los Angeles,Uioxzx7ivkIlkRWilS0vuw,33.943690000000004,-118.40874099999999,1,2.0,71.0,90045
beer-belly-long-beach-2,"['gastropubs', 'beerbar', 'cocktailbars']",Long Beach,UioRtPmsqLE2WzVeWl82qw,33.7701343,-118.1896049,2,3.5,460.0,90802
7-eleven-el-monte-3,"['servicestations', 'convenience', 'coffee']",El Monte,UilrSsiAiWQOO44oHEK8OA,34.09321175,-118.03507890000002,1,3.0,11.0,91731
senor-big-ed-cypress,"['latin', 'mexican', 'puertorican']",Cypress,Ui_c61-jRWOju5Ik-WCobg,33.83141,-118.03756000000001,2,4.0,381.0,90630
hook-burger-woodland-hills,"['burgers', 'salad', 'sandwiches']",Woodland Hills,UiUF9Qz9nS4a1SPOfKg5zA,34.18305138,-118.6062502,2,4.0,764.0,91367
gerrys-grill-artesia-2,['filipino'],Artesia,Ui8ct4P7GNWBW2jX73FCXQ,33.857960999999996,-118.084286,2,3.5,867.0,90701
subway-restaurants-lakewood-16,['sandwiches'],Lakewood,UhuhgoIC_J0FqIDNzBKCCQ,33.8460351,-118.06318,1,2.5,21.0,90715
coffee-land-north-hollywood,"['coffee', 'icecream', 'sandwiches']",North Hollywood,UhpDyu0FqDq9ZB3E_TdiKQ,34.208104999999996,-118.388263,1,4.5,260.0,91605
jang-soo-sushi-bar-restaurant-hawaiian-gardens,"['sushi', 'seafood', 'korean']",Hawaiian Gardens,UhdLjrS8_dfRSHqMUMSxzg,33.8317949,-118.0637187,2,4.0,180.0,90716
sidewalk-cafe-hts-pasadena,"['coffee', 'cafes', 'bagels']",Pasadena,UhaEH9MHdfYImgvQzlU6mA,34.18118,-118.14227,1,4.0,196.0,91104
tokai-sushi-santa-clarita,"['japanese', 'sushi']",Santa Clarita,UhZgz9HtF7V-6R_JFzTJng,34.44286760000001,-118.577904,2,4.5,309.0,91355
el-pollo-loco-los-angeles-77,"['hotdogs', 'mexican']",Los Angeles,UhNhlV96LksjYSiiHinWCQ,34.0622548,-118.3386452,1,2.5,54.0,90036
nest-tea-house-arcadia,"['bubbletea', 'coffee', 'tea']",Arcadia,Uh8LPCRstLnJ-ZY3B41N9w,34.10702133,-118.05072779999999,1,4.0,609.0,91007
jack-in-the-box-downey-2,"['burgers', 'hotdogs', 'breakfast_brunch']",Downey,Ugi7F7afr8uefy73i0Ed1A,33.96727677,-118.1166396,1,2.0,18.0,90240
la-michoacana-ice-cream-pomona,['icecream'],Pomona,UghvT0TJhq0l4Sya9c3fTA,34.10546109,-117.7485298,1,3.5,28.0,91767
7-eleven-chatsworth,"['convenience', 'coffee']",Chatsworth,UgepZb_yOoadmMCTN6cMEA,34.25761436,-118.60580549999999,1,3.0,24.0,91311
the-carnival-truck-los-angeles-6,"['foodtrucks', 'desserts']",Los Angeles,UgdPJj6q0LiKt7Hsdlvg9w,34.171440000000004,-118.28591999999999,1,4.0,10.0,91201
ihop-downey,"['breakfast_brunch', 'tradamerican', 'burgers']",Downey,UgYzF0HPmpKe4XOW6qUFzA,33.94121,-118.138829,2,2.5,226.0,90241
restaurante-estela-wilmington,"['mexican', 'salvadoran', 'juicebars']",Wilmington,Ug-n6KzNeVjKMu-MZk4t_w,33.79124162,-118.267137,1,4.0,83.0,90744
wendys-lakewood,"['burgers', 'hotdogs']",Lakewood,UfuevvGK-FRrt8Og6IDCXQ,33.859911,-118.141645,1,2.5,112.0,90712
pizza-hut-granada-hills,"['pizza', 'italian', 'chicken_wings']",Granada Hills,UfqTxDh8VDM3ZIFzrc5G9Q,34.2576586,-118.5007844,1,1.5,73.0,91344
starbucks-san-pedro-4,['coffee'],San Pedro,Ufi8F5KOtmEbfYQop_4sFA,33.732913,-118.29361599999999,2,1.0,5.0,90731
buffalo-wild-wings-lakewood-5,"['chicken_wings', 'tradamerican', 'sportsbars']",Lakewood,Uf_qL8OtLpkxkmR7zA_kAA,33.85274879999999,-118.13852079999998,2,2.0,564.0,90712
musse-los-angeles,['korean'],Los Angeles,Uf_AeFRKaCIuLhC8p3dcOg,34.22427745,-118.5358497,2,4.5,321.0,91324
triple-beam-pizza-los-angeles,['pizza'],Los Angeles,UfZGcTJSNVH9i8nwG8E2-w,34.11047045,-118.1901146,2,4.0,461.0,90042
pizza-hut-torrance-7,"['pizza', 'italian', 'chicken_wings']",Torrance,UfXfnk6W7aephyQCI_liig,33.80603211,-118.35478379999999,1,3.5,20.0,90505
la-golondrina-los-angeles-2,"['mexican', 'foodtrucks']",Los Angeles,UfVXSloUpZLm7Cs5wOJwvQ,34.086881299999995,-118.1763213,1,4.5,56.0,90032
trattoria-natalie-los-angeles,"['italian', 'kosher', 'vegetarian']",Los Angeles,UfHEi9utdQHXhAYfg2x4iA,34.0544607,-118.3812594,2,3.5,146.0,90035
cold-stone-creamery-pasadena-2,"['icecream', 'customcakes', 'cupcakes']",Pasadena,UelGZXpR2GW4kZLloCoT_g,34.1456851,-118.1440999,2,2.5,144.0,91101
gelato-italyano-seal-beach,"['gelato', 'desserts']",Seal Beach,UeU1Nz9q5pTMDJ9JypxrUA,33.74431,-118.10305,1,4.5,108.0,90740
go-fresh-mongolian-bbq-pasadena,"['bbq', 'mongolian']",Pasadena,UeJjjmceSAJLvMingsA65A,34.1461149,-118.12061489999999,1,3.5,197.0,91106
eddies-italian-restaurant-marina-del-rey-2,"['italian', 'pizza', 'salad']",Marina del Rey,UeGOJ0ZUlrCSi3DC4VjqXQ,33.99049753,-118.44724070000001,2,4.0,563.0,90292
miramar-tortilleria-los-angeles,"['grocery', 'mexican']",Los Angeles,UdqEUubLC_fnls8gtH1dgA,34.0164251,-118.17872129999999,1,4.0,4.0,90023.0
ruen-pair-los-angeles,['thai'],Los Angeles,UdpE_5k2c3zsGBFdcAjMGA,34.1018849,-118.30513,2,4.0,1704.0,90027.0
chick-fil-a-los-angeles-15,['hotdogs'],Los Angeles,Udoof7-g5jxhIyRyTnfaOw,34.059013,-118.418994,1,3.0,35.0,90067
diamond-bakery-los-angeles,['bakeries'],Los Angeles,UdfNyzANJg6vwjcPaGrP-w,34.077090000000005,-118.36176999999999,1,4.5,126.0,90036
wins-thai-cuisine-north-hollywood,['thai'],North Hollywood,Udcwdx6iJF2eCg8jydxgHw,34.16466,-118.38727,1,3.5,162.0,91601
chinatown-express-lakewood,['chinese'],Lakewood,Udbaw-vI7jPP1v4bwtqVPw,33.8572245,-118.11692509999999,1,2.5,63.0,90713
frenchifornia-pasadena,"['coffee', 'bakeries', 'cakeshop']",Pasadena,UdBCw49nwkIPJ2M9VuX2TA,34.145964,-118.1452725,2,4.5,192.0,91101
subway-restaurants-van-nuys-8,['sandwiches'],Van Nuys,Ud5zDu6Kt23EbrTO1f24aA,34.1931483,-118.465797,1,3.0,16.0,91411
tacos-la-tehuanita-los-angeles,"['tacos', 'foodtrucks', 'vegan']",Los Angeles,Ud0s3Ms7eVLVidoedb0Wxg,34.121168540188606,-118.205555453897,1,5.0,116.0,90042.0
dominos-pizza-los-angeles-56,['pizza'],Los Angeles,Ucxb6VuVIG96Of4Pkg0hzA,34.224154999999996,-118.449745,1,3.5,7.0,91402
china-express-bellflower,['chinese'],Bellflower,UcwB9_hI5XdgXkr4v3RtQw,33.90230879,-118.13463780000001,1,4.0,38.0,90706
little-kingston-jamaican-restaurant-los-angeles,['caribbean'],Los Angeles,Uciy4a2wODubfq24noRRag,33.9880618,-118.3592158,2,4.0,253.0,90056
sushi-enya-marina-del-rey,"['sushi', 'japanese']",Marina del Rey,UcSR_Dtqe5znjMtibMNTgQ,33.980270000000004,-118.46522,3,4.0,79.0,90292
dominos-pizza-los-angeles-33,"['pizza', 'chicken_wings', 'sandwiches']",Los Angeles,UcGYb0Hpa-oqAxGBfl-OcQ,34.0403480529785,-118.16323852539101,1,2.0,42.0,90022.0
bua-thai-cuisine-claremont,['thai'],Claremont,Ubwb1bPFDMCfILgL2e1Mfw,34.094313,-117.71990600000001,2,3.5,455.0,91711
bogeys-dog-house-bar-redondo-beach-2,"['sportsbars', 'divebars', 'poolhalls']",Redondo Beach,UboMq1OhycMusGT0gVYn4g,33.87252426,-118.3704605,1,3.5,49.0,90278
starbucks-la-verne-4,['coffee'],La Verne,UbmLYaH95Q7JeztphxJAhg,34.119233,-117.78123500000001,2,3.0,131.0,91750
little-caesars-pizza-whittier,"['pizza', 'hotdogs']",Whittier,UblRwErYWjt9LWHUxT2ykg,33.9825851,-118.0404716,1,2.0,33.0,90601
subway-restaurants-long-beach-12,['sandwiches'],Long Beach,UbiVgOTndh1n2kk4zkr3Dg,33.83406,-118.18560929999998,1,2.0,51.0,90807
el-patio-montebello,['mexican'],Montebello,Uba8fOZsTaT27ElqGqRHKw,34.0179191,-118.1087598,1,3.5,28.0,90640
spicy-sugar-long-beach,['thai'],Long Beach,Uaygdyv4d9xquFPb4NHHhw,33.76776829999999,-118.1726784,2,3.5,342.0,90802
el-burrito-jr-seal-beach,['mexican'],Seal Beach,UakcyYrfhgQ3wbp6iy7csg,33.73984528,-118.105278,1,3.5,278.0,90740
thai-original-bbq-and-restaurant-chino-hills,"['thai', 'bbq', 'seafood']",Chino Hills,Uak5Cb3f5btu4qZxb8Z7DA,34.010059000000005,-117.7421936,2,3.5,261.0,91709
a-votre-sante-los-angeles,"['newamerican', 'mediterranean', 'breakfast_brunch']",Los Angeles,UacptELKUlJKapvtg5w7hw,34.048248,-118.49034340000001,2,4.0,396.0,90049
illy-caffè-los-angeles,"['coffee', 'italian', 'cafes']",Los Angeles,UaXtosUB1zSFbeudnu6yog,34.044682,-118.26618899999998,2,3.5,65.0,90015
bergies-bar-and-grill-santa-clarita-2,['bars'],Santa Clarita,UaXhQyEzzgSW24hLZEcxqw,34.42422,-118.42284,2,4.0,112.0,91387
eagle-rock-kitchen-los-angeles,"['filipino', 'newamerican']",Los Angeles,UaTbD7uRLi1N7GVf928q7Q,34.14177,-118.22111000000001,1,4.5,173.0,90041
porta-via-italian-foods-pasadena,"['delis', 'salad', 'italian']",Pasadena,UaS1LuaCFjl2ApLOHW2V5w,34.13615036,-118.15100100000001,2,4.0,367.0,91105
bean-town-sierra-madre-4,"['coffee', 'breakfast_brunch', 'bakeries']",Sierra Madre,UaJTMSwwhVYjhP-yxkjNuw,34.16280776,-118.0528827,1,4.0,399.0,91024
town-cafe-sun-valley,"['breakfast_brunch', 'tradamerican']",Sun Valley,UaBCFh_77XQBt7n0IK3fNA,34.22835654,-118.36588529999999,1,4.0,141.0,91352
mcdonalds-los-angeles-112,"['hotdogs', 'burgers', 'coffee']",Los Angeles,Ua-gGucMM3BSTSOSdRCmvA,34.04035545,-118.2844405,1,1.5,46.0,90006
broken-shaker-los-angeles-los-angeles,"['cocktailbars', 'newamerican']",Los Angeles,U_r40GZhG6fUpbsFvnK2mg,34.044804,-118.25665,2,4.0,430.0,90014.0
saints-and-sinners-bakeshop-long-beach,"['coffee', 'bakeries', 'desserts']",Long Beach,U_koMsENX0Eb91wiF2yKxA,33.77392894,-118.1925893,2,4.5,137.0,90802
barneys-beanery-west-hollywood,"['breakfast_brunch', 'gastropubs', 'sandwiches']",West Hollywood,U_dFSykUdeWBkietIudaLg,34.09085,-118.37468999999999,2,3.5,823.0,90069
dennys-culver-city-2,"['diners', 'tradamerican', 'breakfast_brunch']",Culver City,U_bkhjdpVB79pPCfcYPYfA,34.003607,-118.39346029999999,2,3.0,336.0,90230
zamora-bros-compton,['mexican'],Compton,U_Zf3x6duIWnXInzIbgi8g,33.88842101,-118.20334790000001,1,4.5,31.0,90221
kiki-bakery-monterey-park,['bakeries'],Monterey Park,U_SdFbmY08EjhyPC591wVg,34.062806,-118.122096,1,2.5,153.0,91755
mi-lindo-villanueva-hawthorne,['mexican'],Hawthorne,U_DaprZnFLRk3aI-qNQ7xQ,33.9270401,-118.3616104,1,5.0,2.0,90250
